#gene_name	#distance_next_to_gene_after_end	#distance_before_to_gene
PKCLINC047_100020200	1296	1201
PKCLINC047_100020300	3003	1296
PKCLINC047_100020400	878	3003
PKCLINC047_100020500	1119	878
PKCLINC047_100020600	1056	1119
PKCLINC047_100020700	907	1056
PKCLINC047_100020800	939	907
PKCLINC047_100020900	983	939
PKCLINC047_100021000	1867	983
PKCLINC047_100021100	1037	1867
PKCLINC047_100021200	488	1037
PKCLINC047_100021300	2588	488
PKCLINC047_100021400	1497	2588
PKCLINC047_100021500	1452	1497
PKCLINC047_100021600	4930	1452
PKCLINC047_100021700	1733	4930
PKCLINC047_100021800	971	1733
PKCLINC047_100021900	921	971
PKCLINC047_100022000	2069	921
PKCLINC047_100022100	6231	2069
PKCLINC047_100022200	1323	6231
PKCLINC047_100022300	2920	1323
PKCLINC047_100022400	609	2920
PKCLINC047_100022500	1556	609
PKCLINC047_100022600	480	1556
PKCLINC047_100022700	2606	480
PKCLINC047_100022800	1066	2606
PKCLINC047_100022900	2574	1066
PKCLINC047_100023000	1340	2574
PKCLINC047_100023100	3354	1340
PKCLINC047_100023200	1417	3354
PKCLINC047_100023300	2480	1417
PKCLINC047_100023400	308	2480
PKCLINC047_100023500	2497	308
PKCLINC047_100023600	9793	2497
PKCLINC047_100023900	920	9793
PKCLINC047_100024000	22033	920
PKCLINC047_100024300	984	22033
PKCLINC047_100024400	11759	984
PKCLINC047_100024700	701	11759
PKCLINC047_100024800	1080	701
PKCLINC047_100024900	826	1080
PKCLINC047_100025000	869	826
PKCLINC047_100025100	3258	869
PKCLINC047_100025200	427	3258
PKCLINC047_100025300	121	427
PKCLINC047_100025400	1538	121
PKCLINC047_100025500	971	1538
PKCLINC047_100025600	2794	971
PKCLINC047_100025700	799	2794
PKCLINC047_100025800	1248	799
PKCLINC047_100025900	1099	1248
PKCLINC047_100026000	9823	1099
PKCLINC047_100026200	589	9823
PKCLINC047_100026300	793	589
PKCLINC047_100026400	686	793
PKCLINC047_100026500	1090	686
PKCLINC047_100026600	1005	1090
PKCLINC047_100026700	2681	1005
PKCLINC047_100026800	31	2681
PKCLINC047_100026900	989	31
PKCLINC047_100027000	2151	989
PKCLINC047_100027100	782	2151
PKCLINC047_100027200	451	782
PKCLINC047_100027300	2332	451
PKCLINC047_100027400	157	2332
PKCLINC047_100027500	5999	157
PKCLINC047_100027800	117	5999
PKCLINC047_100027900	935	117
PKCLINC047_100028000	2427	935
PKCLINC047_100028100	586	2427
PKCLINC047_100028200	1920	586
PKCLINC047_100028300	415	1920
PKCLINC047_100028400	4473	415
PKCLINC047_100028500	2852	4473
PKCLINC047_100028600	815	2852
PKCLINC047_100028700	1735	815
PKCLINC047_100028800	1339	1735
PKCLINC047_100028900	2924	1339
PKCLINC047_100029000	684	2924
PKCLINC047_100029100	7935	684
PKCLINC047_100029200	3656	7935
PKCLINC047_100029300	317	3656
PKCLINC047_100029400	2174	317
PKCLINC047_100029500	985	2174
PKCLINC047_100029600	7201	985
PKCLINC047_100029700	921	7201
PKCLINC047_100029800	676	921
PKCLINC047_100029900	8209	676
PKCLINC047_100030100	155	8209
PKCLINC047_100030200	509	155
PKCLINC047_100030300	2250	509
PKCLINC047_100030400	1265	2250
PKCLINC047_100030500	375	1265
PKCLINC047_100030600	501	375
PKCLINC047_100030700	3145	501
PKCLINC047_100030800	633	3145
PKCLINC047_100030900	2625	633
PKCLINC047_100031000	7227	2625
PKCLINC047_100031200	800	7227
PKCLINC047_100031300	151	800
PKCLINC047_100031400	1484	151
PKCLINC047_100031500	4324	1484
PKCLINC047_100031600	521	4324
PKCLINC047_100031700	2791	521
PKCLINC047_100031800	102	2791
PKCLINC047_100031900	902	102
PKCLINC047_100032000	3847	902
PKCLINC047_100032100	884	3847
PKCLINC047_100032200	3639	884
PKCLINC047_100032300	996	3639
PKCLINC047_100032400	1211	996
PKCLINC047_100032500	1680	1211
PKCLINC047_100032600	2206	1680
PKCLINC047_100032700	997	2206
PKCLINC047_100032800	1590	997
PKCLINC047_100032900	382	1590
PKCLINC047_100033000	1175	382
PKCLINC047_100033100	1156	1175
PKCLINC047_100033200	320	1156
PKCLINC047_100033300	2034	320
PKCLINC047_100033400	277	2034
PKCLINC047_100033500	192	277
PKCLINC047_100033600	1267	192
PKCLINC047_100033700	426	1267
PKCLINC047_100033800	507	426
PKCLINC047_100033900	2018	507
PKCLINC047_100034000	1713	2018
PKCLINC047_100034100	877	1713
PKCLINC047_100034200	2272	877
PKCLINC047_100034300	1503	2272
PKCLINC047_100034400	418	1503
PKCLINC047_100034500	2141	418
PKCLINC047_100034600	1892	2141
PKCLINC047_100034700	1764	1892
PKCLINC047_100034800	681	1764
PKCLINC047_100034900	1692	681
PKCLINC047_100035000	989	1692
PKCLINC047_100035100	2045	989
PKCLINC047_100035200	1022	2045
PKCLINC047_100035300	1101	1022
PKCLINC047_100035400	1861	1101
PKCLINC047_100035500	55	1861
PKCLINC047_100035600	1954	55
PKCLINC047_100035700	1020	1954
PKCLINC047_100035800	1785	1020
PKCLINC047_100035900	1640	1785
PKCLINC047_100036000	1244	1640
PKCLINC047_100036100	1449	1244
PKCLINC047_100036200	14951	1449
PKCLINC047_100036300	1318	14951
PKCLINC047_100036400	5609	1318
PKCLINC047_100036500	2119	5609
PKCLINC047_100036600	1620	2119
PKCLINC047_100036700	1807	1620
PKCLINC047_100036800	1656	1807
PKCLINC047_100036900	2246	1656
PKCLINC047_100037000	661	2246
PKCLINC047_100037100	1289	661
PKCLINC047_100037200	627	1289
PKCLINC047_100037300	1109	627
PKCLINC047_100037400	818	1109
PKCLINC047_100037500	210	818
PKCLINC047_100037600	3160	210
PKCLINC047_100037700	2605	3160
PKCLINC047_100037800	1132	2605
PKCLINC047_100037900	1683	1132
PKCLINC047_100038000	868	1683
PKCLINC047_100038100	876	868
PKCLINC047_100038200	397	876
PKCLINC047_100038300	3086	397
PKCLINC047_100038400	2193	3086
PKCLINC047_100038500	3145	2193
PKCLINC047_100038600	3719	3145
PKCLINC047_100038700	3656	3719
PKCLINC047_100038800	8788	3656
PKCLINC047_100039000	0	8788
PKCLINC047_110005100	6760	0
PKCLINC047_110005200	2399	6760
PKCLINC047_110005300	2626	2399
PKCLINC047_110005400	4391	2626
PKCLINC047_110005500	3757	4391
PKCLINC047_110005600	4633	3757
PKCLINC047_110005700	2207	4633
PKCLINC047_110005800	4412	2207
PKCLINC047_110005900	480	4412
PKCLINC047_110006000	1535	480
PKCLINC047_110006100	836	1535
PKCLINC047_110006200	987	836
PKCLINC047_110006300	1882	987
PKCLINC047_110006400	1183	1882
PKCLINC047_110006500	1067	1183
PKCLINC047_110006600	1954	1067
PKCLINC047_110006700	3193	1954
PKCLINC047_110006900	1651	3193
PKCLINC047_110007000	790	1651
PKCLINC047_110007100	1904	790
PKCLINC047_110007200	2767	1904
PKCLINC047_110007300	4837	2767
PKCLINC047_110007500	625	4837
PKCLINC047_110007600	1547	625
PKCLINC047_110007700	80	1547
PKCLINC047_110007800	2065	80
PKCLINC047_110007900	1909	2065
PKCLINC047_110008000	1038	1909
PKCLINC047_110008100	228	1038
PKCLINC047_110008200	1782	228
PKCLINC047_110008300	1790	1782
PKCLINC047_110008400	1405	1790
PKCLINC047_110008500	592	1405
PKCLINC047_110008600	1448	592
PKCLINC047_110008700	1875	1448
PKCLINC047_110008800	171	1875
PKCLINC047_110008900	1441	171
PKCLINC047_110009000	1642	1441
PKCLINC047_110009100	2393	1642
PKCLINC047_110009200	16962	2393
PKCLINC047_110009400	4462	16962
PKCLINC047_110009500	473	4462
PKCLINC047_110009600	1797	473
PKCLINC047_110009700	1237	1797
PKCLINC047_110009800	1793	1237
PKCLINC047_110009900	2977	1793
PKCLINC047_110010000	560	2977
PKCLINC047_110010100	1589	560
PKCLINC047_110010200	1369	1589
PKCLINC047_110010300	1901	1369
PKCLINC047_110010400	1529	1901
PKCLINC047_110010500	4252	1529
PKCLINC047_110010600	426	4252
PKCLINC047_110010700	902	426
PKCLINC047_110010800	885	902
PKCLINC047_110010900	1505	885
PKCLINC047_110011000	1150	1505
PKCLINC047_110011100	968	1150
PKCLINC047_110011200	289	968
PKCLINC047_110011300	502	289
PKCLINC047_110011400	1395	502
PKCLINC047_110011500	455	1395
PKCLINC047_110011600	695	455
PKCLINC047_110011700	1049	695
PKCLINC047_110011800	1408	1049
PKCLINC047_110011900	2481	1408
PKCLINC047_110012000	2069	2481
PKCLINC047_110012100	972	2069
PKCLINC047_110012200	1437	972
PKCLINC047_110012300	2946	1437
PKCLINC047_110012400	2446	2946
PKCLINC047_110012500	1454	2446
PKCLINC047_110012600	894	1454
PKCLINC047_110012700	1159	894
PKCLINC047_110012800	1338	1159
PKCLINC047_110012900	554	1338
PKCLINC047_110013000	830	554
PKCLINC047_110013100	42	830
PKCLINC047_110013200	779	42
PKCLINC047_110013300	6031	779
PKCLINC047_110013500	2054	6031
PKCLINC047_110013600	2454	2054
PKCLINC047_110013700	518	2454
PKCLINC047_110013800	1615	518
PKCLINC047_110013900	2431	1615
PKCLINC047_110014000	2042	2431
PKCLINC047_110014100	1895	2042
PKCLINC047_110014200	1134	1895
PKCLINC047_110014300	3714	1134
PKCLINC047_110014400	1129	3714
PKCLINC047_110014500	1885	1129
PKCLINC047_110014600	1600	1885
PKCLINC047_110014700	797	1600
PKCLINC047_110014800	844	797
PKCLINC047_110014900	336	844
PKCLINC047_110015000	961	336
PKCLINC047_110015100	4238	961
PKCLINC047_110015200	10363	4238
PKCLINC047_110015300	3500	10363
PKCLINC047_110015400	2079	3500
PKCLINC047_110015500	1751	2079
PKCLINC047_110015600	5053	1751
PKCLINC047_110015700	15316	5053
PKCLINC047_110015900	842	15316
PKCLINC047_110016000	1057	842
PKCLINC047_110016100	973	1057
PKCLINC047_110016200	1524	973
PKCLINC047_110016300	1291	1524
PKCLINC047_110016400	1704	1291
PKCLINC047_110016500	1200	1704
PKCLINC047_110016600	2431	1200
PKCLINC047_110016700	9986	2431
PKCLINC047_110016800	3291	9986
PKCLINC047_110016900	2795	3291
PKCLINC047_110017000	911	2795
PKCLINC047_110017100	1067	911
PKCLINC047_110017200	2323	1067
PKCLINC047_110017300	1316	2323
PKCLINC047_110017400	609	1316
PKCLINC047_110017500	2758	609
PKCLINC047_110017600	3139	2758
PKCLINC047_110017700	25652	3139
PKCLINC047_110018000	1748	25652
PKCLINC047_110018100	2120	1748
PKCLINC047_110018200	889	2120
PKCLINC047_110018300	1632	889
PKCLINC047_110018400	627	1632
PKCLINC047_110018500	1201	627
PKCLINC047_110018600	1383	1201
PKCLINC047_110018700	399	1383
PKCLINC047_110018800	1236	399
PKCLINC047_110018900	1251	1236
PKCLINC047_110019000	547	1251
PKCLINC047_110019100	811	547
PKCLINC047_110019200	1413	811
PKCLINC047_110019300	1693	1413
PKCLINC047_110019400	920	1693
PKCLINC047_110019500	1219	920
PKCLINC047_110019600	1489	1219
PKCLINC047_110019700	959	1489
PKCLINC047_110019800	1420	959
PKCLINC047_110019900	3338	1420
PKCLINC047_110020000	2476	3338
PKCLINC047_110020100	983	2476
PKCLINC047_110020200	1333	983
PKCLINC047_110020300	2288	1333
PKCLINC047_110020400	3402	2288
PKCLINC047_110020500	1911	3402
PKCLINC047_110020600	1574	1911
PKCLINC047_110020700	1304	1574
PKCLINC047_110020800	1151	1304
PKCLINC047_110020900	7739	1151
PKCLINC047_110021000	1750	7739
PKCLINC047_110021100	1227	1750
PKCLINC047_110021200	3090	1227
PKCLINC047_110021300	11723	3090
PKCLINC047_110021600	3898	11723
PKCLINC047_110021700	1648	3898
PKCLINC047_110021800	535	1648
PKCLINC047_110021900	5042	535
PKCLINC047_110022100	1298	5042
PKCLINC047_110022200	857	1298
PKCLINC047_110022300	660	857
PKCLINC047_110022400	3117	660
PKCLINC047_110022500	2043	3117
PKCLINC047_110022600	1278	2043
PKCLINC047_110022700	1016	1278
PKCLINC047_110022800	1493	1016
PKCLINC047_110022900	1947	1493
PKCLINC047_110023000	693	1947
PKCLINC047_110023100	3443	693
PKCLINC047_110023200	1485	3443
PKCLINC047_110023300	1177	1485
PKCLINC047_110023400	4640	1177
PKCLINC047_110023500	917	4640
PKCLINC047_110023600	3087	917
PKCLINC047_110023700	298	3087
PKCLINC047_110023800	1618	298
PKCLINC047_110023900	1458	1618
PKCLINC047_110024000	2337	1458
PKCLINC047_110024100	2932	2337
PKCLINC047_110024200	3041	2932
PKCLINC047_110024300	569	3041
PKCLINC047_110024400	1850	569
PKCLINC047_110024500	1194	1850
PKCLINC047_110024600	472	1194
PKCLINC047_110024700	3139	472
PKCLINC047_110024800	775	3139
PKCLINC047_110024900	2989	775
PKCLINC047_110025000	1840	2989
PKCLINC047_110025100	1937	1840
PKCLINC047_110025200	3190	1937
PKCLINC047_110025300	4575	3190
PKCLINC047_110025400	52146	4575
PKCLINC047_110025600	5496	52146
PKCLINC047_110025800	1209	5496
PKCLINC047_110025900	305	1209
PKCLINC047_110026000	766	305
PKCLINC047_110026100	491	766
PKCLINC047_110026200	1323	491
PKCLINC047_110026300	963	1323
PKCLINC047_110026400	755	963
PKCLINC047_110026500	2418	755
PKCLINC047_110026600	1528	2418
PKCLINC047_110026700	7224	1528
PKCLINC047_110026800	566	7224
PKCLINC047_110026900	1053	566
PKCLINC047_110027000	2399	1053
PKCLINC047_110027100	2715	2399
PKCLINC047_110027200	4144	2715
PKCLINC047_110027300	1348	4144
PKCLINC047_110027400	919	1348
PKCLINC047_110027500	2934	919
PKCLINC047_110027600	1261	2934
PKCLINC047_110027700	1136	1261
PKCLINC047_110027800	4355	1136
PKCLINC047_110027900	136	4355
PKCLINC047_110028000	1491	136
PKCLINC047_110028100	3714	1491
PKCLINC047_110028200	1083	3714
PKCLINC047_110028300	616	1083
PKCLINC047_110028400	1804	616
PKCLINC047_110028500	2649	1804
PKCLINC047_110028600	1285	2649
PKCLINC047_110028700	94	1285
PKCLINC047_110028800	1723	94
PKCLINC047_110028900	1037	1723
PKCLINC047_110029000	1588	1037
PKCLINC047_110029100	1027	1588
PKCLINC047_110029200	872	1027
PKCLINC047_110029300	3090	872
PKCLINC047_110029400	1685	3090
PKCLINC047_110029500	1476	1685
PKCLINC047_110029600	9259	1476
PKCLINC047_110029800	6577	9259
PKCLINC047_110029900	1249	6577
PKCLINC047_110030000	1312	1249
PKCLINC047_110030100	2224	1312
PKCLINC047_110030200	2115	2224
PKCLINC047_110030300	773	2115
PKCLINC047_110030400	1579	773
PKCLINC047_110030500	6313	1579
PKCLINC047_110030600	2036	6313
PKCLINC047_110030700	648	2036
PKCLINC047_110030800	1010	648
PKCLINC047_110030900	145	1010
PKCLINC047_110031000	2128	145
PKCLINC047_110031100	2955	2128
PKCLINC047_110031200	6067	2955
PKCLINC047_110031300	4927	6067
PKCLINC047_110031500	2283	4927
PKCLINC047_110031600	2061	2283
PKCLINC047_110031700	1578	2061
PKCLINC047_110031800	305	1578
PKCLINC047_110031900	2543	305
PKCLINC047_110032000	1500	2543
PKCLINC047_110032100	10865	1500
PKCLINC047_110032200	1924	10865
PKCLINC047_110032300	2379	1924
PKCLINC047_110032400	2829	2379
PKCLINC047_110032500	396	2829
PKCLINC047_110032600	397	396
PKCLINC047_110032700	1837	397
PKCLINC047_110032800	1561	1837
PKCLINC047_110032900	641	1561
PKCLINC047_110033000	1147	641
PKCLINC047_110033100	858	1147
PKCLINC047_110033200	2436	858
PKCLINC047_110033300	898	2436
PKCLINC047_110033400	733	898
PKCLINC047_110033500	1354	733
PKCLINC047_110033600	3015	1354
PKCLINC047_110033700	1454	3015
PKCLINC047_110033800	1924	1454
PKCLINC047_110033900	388	1924
PKCLINC047_110034000	1336	388
PKCLINC047_110034100	1262	1336
PKCLINC047_110034200	996	1262
PKCLINC047_110034300	65	996
PKCLINC047_110034400	559	65
PKCLINC047_110034500	2605	559
PKCLINC047_110034600	805	2605
PKCLINC047_110034700	17956	805
PKCLINC047_110035000	9492	17956
PKCLINC047_110035100	441	9492
PKCLINC047_110035200	2413	441
PKCLINC047_110035300	760	2413
PKCLINC047_110035400	1438	760
PKCLINC047_110035500	3548	1438
PKCLINC047_110035700	854	3548
PKCLINC047_110035800	1443	854
PKCLINC047_110035900	657	1443
PKCLINC047_110036000	1406	657
PKCLINC047_110036100	2466	1406
PKCLINC047_110036200	583	2466
PKCLINC047_110036300	921	583
PKCLINC047_110036400	1449	921
PKCLINC047_110036500	292	1449
PKCLINC047_110036600	878	292
PKCLINC047_110036700	264	878
PKCLINC047_110036800	1382	264
PKCLINC047_110036900	523	1382
PKCLINC047_110037000	2096	523
PKCLINC047_110037100	987	2096
PKCLINC047_110037200	3235	987
PKCLINC047_110037300	317	3235
PKCLINC047_110037400	956	317
PKCLINC047_110037500	3425	956
PKCLINC047_110037600	5604	3425
PKCLINC047_110037700	2642	5604
PKCLINC047_110037800	1421	2642
PKCLINC047_110037900	3316	1421
PKCLINC047_110038000	3485	3316
PKCLINC047_110038100	846	3485
PKCLINC047_110038200	1670	846
PKCLINC047_110038300	2865	1670
PKCLINC047_110038400	827	2865
PKCLINC047_110038500	820	827
PKCLINC047_110038600	2675	820
PKCLINC047_110038700	830	2675
PKCLINC047_110038800	255	830
PKCLINC047_110038900	1421	255
PKCLINC047_110039000	670	1421
PKCLINC047_110039100	1842	670
PKCLINC047_110039200	1044	1842
PKCLINC047_110039300	372	1044
PKCLINC047_110039400	1009	372
PKCLINC047_110039500	620	1009
PKCLINC047_110039600	13503	620
PKCLINC047_110039800	376	13503
PKCLINC047_110039900	1111	376
PKCLINC047_110040000	325	1111
PKCLINC047_110040100	874	325
PKCLINC047_110040200	939	874
PKCLINC047_110040300	857	939
PKCLINC047_110040400	1617	857
PKCLINC047_110040500	1836	1617
PKCLINC047_110040600	854	1836
PKCLINC047_110040700	3469	854
PKCLINC047_110040800	1857	3469
PKCLINC047_110040900	1056	1857
PKCLINC047_110041000	3478	1056
PKCLINC047_110041200	524	3478
PKCLINC047_110041300	6042	524
PKCLINC047_110041400	593	6042
PKCLINC047_110041500	2585	593
PKCLINC047_110041600	830	2585
PKCLINC047_110041700	1762	830
PKCLINC047_110041800	299	1762
PKCLINC047_110041900	1130	299
PKCLINC047_110042000	2609	1130
PKCLINC047_110042100	1339	2609
PKCLINC047_110042200	1848	1339
PKCLINC047_110042300	1106	1848
PKCLINC047_110042400	1005	1106
PKCLINC047_110042500	739	1005
PKCLINC047_110042600	327	739
PKCLINC047_110042700	307	327
PKCLINC047_110042800	865	307
PKCLINC047_110042900	2043	865
PKCLINC047_110043000	576	2043
PKCLINC047_110043100	429	576
PKCLINC047_110043200	4463	429
PKCLINC047_110043300	1529	4463
PKCLINC047_110043400	1788	1529
PKCLINC047_110043500	1393	1788
PKCLINC047_110043600	23194	1393
PKCLINC047_110044100	28031	23194
PKCLINC047_110044400	10470	28031
PKCLINC047_110044500	530	10470
PKCLINC047_110044600	1047	530
PKCLINC047_110044700	2005	1047
PKCLINC047_110044800	2467	2005
PKCLINC047_110044900	900	2467
PKCLINC047_110045000	4559	900
PKCLINC047_110045100	702	4559
PKCLINC047_110045200	6814	702
PKCLINC047_110045400	394	6814
PKCLINC047_110045500	701	394
PKCLINC047_110045600	3443	701
PKCLINC047_110045700	1457	3443
PKCLINC047_110045800	1319	1457
PKCLINC047_110045900	10192	1319
PKCLINC047_110046100	1429	10192
PKCLINC047_110046200	423	1429
PKCLINC047_110046300	1049	423
PKCLINC047_110046400	2168	1049
PKCLINC047_110046500	627	2168
PKCLINC047_110046600	1776	627
PKCLINC047_110046700	1804	1776
PKCLINC047_110046800	2903	1804
PKCLINC047_110046900	1908	2903
PKCLINC047_110047000	1987	1908
PKCLINC047_110047100	898	1987
PKCLINC047_110047200	496	898
PKCLINC047_110047300	615	496
PKCLINC047_110047400	789	615
PKCLINC047_110047500	4051	789
PKCLINC047_110047700	296	4051
PKCLINC047_110047800	991	296
PKCLINC047_110047900	571	991
PKCLINC047_110048000	4917	571
PKCLINC047_110048100	245	4917
PKCLINC047_110048200	1053	245
PKCLINC047_110048300	505	1053
PKCLINC047_110048400	1149	505
PKCLINC047_110048500	503	1149
PKCLINC047_110048600	1627	503
PKCLINC047_110048700	1903	1627
PKCLINC047_110048800	1310	1903
PKCLINC047_110048900	4091	1310
PKCLINC047_110049000	3223	4091
PKCLINC047_110049100	1337	3223
PKCLINC047_110049200	519	1337
PKCLINC047_110049300	765	519
PKCLINC047_110049400	1481	765
PKCLINC047_110049500	4675	1481
PKCLINC047_110049600	1091	4675
PKCLINC047_110049700	4238	1091
PKCLINC047_110049800	2926	4238
PKCLINC047_110050000	33411	2926
PKCLINC047_110050200	4230	33411
PKCLINC047_110050300	2376	4230
PKCLINC047_110050400	976	2376
PKCLINC047_110050500	110	976
PKCLINC047_110050600	512	110
PKCLINC047_110050700	994	512
PKCLINC047_110050800	783	994
PKCLINC047_110050900	4292	783
PKCLINC047_110051000	514	4292
PKCLINC047_110051100	330	514
PKCLINC047_110051200	685	330
PKCLINC047_110051300	111	685
PKCLINC047_110051400	682	111
PKCLINC047_110051500	4074	682
PKCLINC047_110051600	524	4074
PKCLINC047_110051700	519	524
PKCLINC047_110051800	5066	519
PKCLINC047_110051900	3770	5066
PKCLINC047_110052000	8207	3770
PKCLINC047_110052100	18938	8207
PKCLINC047_110052700	3557	18938
PKCLINC047_110052800	27993	3557
PKCLINC047_110053200	2231	27993
PKCLINC047_110053300	1299	2231
PKCLINC047_110053400	763	1299
PKCLINC047_110053500	479	763
PKCLINC047_110053600	2598	479
PKCLINC047_110053700	1046	2598
PKCLINC047_110053800	3213	1046
PKCLINC047_110053900	1689	3213
PKCLINC047_110054000	452	1689
PKCLINC047_110054100	3001	452
PKCLINC047_110054200	7072	3001
PKCLINC047_110054500	771	7072
PKCLINC047_110054600	2766	771
PKCLINC047_110054700	601	2766
PKCLINC047_110054800	976	601
PKCLINC047_110054900	936	976
PKCLINC047_110055000	1188	936
PKCLINC047_110055100	1601	1188
PKCLINC047_110055200	6567	1601
PKCLINC047_110055300	4005	6567
PKCLINC047_110055400	2624	4005
PKCLINC047_110055500	6178	2624
PKCLINC047_110055600	3160	6178
PKCLINC047_110055700	1875	3160
PKCLINC047_110055800	4952	1875
PKCLINC047_110055900	3728	4952
PKCLINC047_110056000	2517	3728
PKCLINC047_110056100	4097	2517
PKCLINC047_110056200	0	4097
PKCLINC047_120005000	10083	0
PKCLINC047_120005200	3008	10083
PKCLINC047_120005300	8238	3008
PKCLINC047_120005400	1179	8238
PKCLINC047_120005500	3048	1179
PKCLINC047_120005600	952	3048
PKCLINC047_120005700	1392	952
PKCLINC047_120005800	1538	1392
PKCLINC047_120005900	1082	1538
PKCLINC047_120006000	1761	1082
PKCLINC047_120006100	1359	1761
PKCLINC047_120006200	419	1359
PKCLINC047_120006300	4493	419
PKCLINC047_120006500	990	4493
PKCLINC047_120006600	3149	990
PKCLINC047_120006700	3056	3149
PKCLINC047_120006800	1058	3056
PKCLINC047_120006900	1438	1058
PKCLINC047_120007000	760	1438
PKCLINC047_120007100	166	760
PKCLINC047_120007200	509	166
PKCLINC047_120007300	999	509
PKCLINC047_120007400	1111	999
PKCLINC047_120007500	5709	1111
PKCLINC047_120007600	226	5709
PKCLINC047_120007700	2891	226
PKCLINC047_120007800	309	2891
PKCLINC047_120007900	852	309
PKCLINC047_120008000	10905	852
PKCLINC047_120008200	2036	10905
PKCLINC047_120008300	2259	2036
PKCLINC047_120008400	1269	2259
PKCLINC047_120008500	51	1269
PKCLINC047_120008600	1041	51
PKCLINC047_120008700	1947	1041
PKCLINC047_120008800	681	1947
PKCLINC047_120008900	1375	681
PKCLINC047_120009000	738	1375
PKCLINC047_120009100	408	738
PKCLINC047_120009200	1796	408
PKCLINC047_120009300	839	1796
PKCLINC047_120009400	499	839
PKCLINC047_120009500	4491	499
PKCLINC047_120009600	168	4491
PKCLINC047_120009700	741	168
PKCLINC047_120009800	907	741
PKCLINC047_120009900	2725	907
PKCLINC047_120010000	958	2725
PKCLINC047_120010100	2339	958
PKCLINC047_120010200	463	2339
PKCLINC047_120010300	1630	463
PKCLINC047_120010400	2190	1630
PKCLINC047_120010500	1169	2190
PKCLINC047_120010600	99	1169
PKCLINC047_120010700	1093	99
PKCLINC047_120010800	1609	1093
PKCLINC047_120010900	772	1609
PKCLINC047_120011000	58	772
PKCLINC047_120011100	801	58
PKCLINC047_120011200	2623	801
PKCLINC047_120011300	725	2623
PKCLINC047_120011400	57	725
PKCLINC047_120011500	2682	57
PKCLINC047_120011600	3363	2682
PKCLINC047_120011700	4181	3363
PKCLINC047_120011800	1688	4181
PKCLINC047_120011900	3984	1688
PKCLINC047_120012000	2195	3984
PKCLINC047_120012100	1835	2195
PKCLINC047_120012200	991	1835
PKCLINC047_120012300	2024	991
PKCLINC047_120012400	1506	2024
PKCLINC047_120012500	1645	1506
PKCLINC047_120012600	1088	1645
PKCLINC047_120012700	2888	1088
PKCLINC047_120012800	1218	2888
PKCLINC047_120012900	109	1218
PKCLINC047_120013000	1194	109
PKCLINC047_120013100	634	1194
PKCLINC047_120013200	2156	634
PKCLINC047_120013300	568	2156
PKCLINC047_120013400	256	568
PKCLINC047_120013500	394	256
PKCLINC047_120013600	7530	394
PKCLINC047_120013800	57	7530
PKCLINC047_120013900	7666	57
PKCLINC047_120014100	668	7666
PKCLINC047_120014200	15	668
PKCLINC047_120014300	1938	15
PKCLINC047_120014400	1521	1938
PKCLINC047_120014500	1268	1521
PKCLINC047_120014600	573	1268
PKCLINC047_120014700	5753	573
PKCLINC047_120014800	2177	5753
PKCLINC047_120014900	3152	2177
PKCLINC047_120015000	963	3152
PKCLINC047_120015100	279	963
PKCLINC047_120015200	1091	279
PKCLINC047_120015300	1005	1091
PKCLINC047_120015400	2822	1005
PKCLINC047_120015500	696	2822
PKCLINC047_120015600	9475	696
PKCLINC047_120015800	375	9475
PKCLINC047_120015900	69	375
PKCLINC047_120016000	214	69
PKCLINC047_120016100	1755	214
PKCLINC047_120016200	3002	1755
PKCLINC047_120016300	688	3002
PKCLINC047_120016400	2534	688
PKCLINC047_120016500	1644	2534
PKCLINC047_120016600	2960	1644
PKCLINC047_120016700	924	2960
PKCLINC047_120016800	1433	924
PKCLINC047_120016900	2054	1433
PKCLINC047_120017000	6382	2054
PKCLINC047_120017200	3121	6382
PKCLINC047_120017300	2261	3121
PKCLINC047_120017400	1066	2261
PKCLINC047_120017500	6227	1066
PKCLINC047_120017600	875	6227
PKCLINC047_120017700	6902	875
PKCLINC047_120017800	21674	6902
PKCLINC047_120018100	1555	21674
PKCLINC047_120018200	937	1555
PKCLINC047_120018300	1694	937
PKCLINC047_120018400	701	1694
PKCLINC047_120018500	1128	701
PKCLINC047_120018600	337	1128
PKCLINC047_120018700	1103	337
PKCLINC047_120018800	1141	1103
PKCLINC047_120018900	742	1141
PKCLINC047_120019000	1088	742
PKCLINC047_120019100	3401	1088
PKCLINC047_120019300	3079	3401
PKCLINC047_120019400	119	3079
PKCLINC047_120019500	1257	119
PKCLINC047_120019600	3349	1257
PKCLINC047_120019800	8105	3349
PKCLINC047_120019900	10412	8105
PKCLINC047_120020100	1653	10412
PKCLINC047_120020200	2168	1653
PKCLINC047_120020300	1124	2168
PKCLINC047_120020400	1418	1124
PKCLINC047_120020500	1836	1418
PKCLINC047_120020600	409	1836
PKCLINC047_120020700	804	409
PKCLINC047_120020800	4526	804
PKCLINC047_120020900	537	4526
PKCLINC047_120021000	1525	537
PKCLINC047_120021100	308	1525
PKCLINC047_120021200	1139	308
PKCLINC047_120021300	3707	1139
PKCLINC047_120021400	1079	3707
PKCLINC047_120021500	2420	1079
PKCLINC047_120021600	1666	2420
PKCLINC047_120021700	2134	1666
PKCLINC047_120021800	1376	2134
