#gene_name	#distance_next_to_gene_after_end	#distance_before_to_gene
PKA1H1_STAND_090047800	1361	588
PKA1H1_STAND_090047900	41	1361
PKA1H1_STAND_090048000	4323	41
PKA1H1_STAND_090048100	1841	4323
PKA1H1_STAND_090048200	1625	1841
PKA1H1_STAND_090048300	2342	1625
PKA1H1_STAND_090048400	4863	2342
PKA1H1_STAND_090048500	834	4863
PKA1H1_STAND_090048600	3599	834
PKA1H1_STAND_090048700	4480	3599
PKA1H1_STAND_090048900	4947	4480
PKA1H1_STAND_090049100	357	4947
PKA1H1_STAND_090049200	1275	357
PKA1H1_STAND_090049300	596	1275
PKA1H1_STAND_090049400	4720	596
PKA1H1_STAND_090049600	7468	4720
PKA1H1_STAND_090049800	1324	7468
PKA1H1_STAND_090049900	2689	1324
PKA1H1_STAND_090050000	1042	2689
PKA1H1_STAND_090050100	4114	1042
PKA1H1_STAND_090050200	22913	4114
PKA1H1_STAND_090050500	1285	22913
PKA1H1_STAND_090050600	942	1285
PKA1H1_STAND_090050700	867	942
PKA1H1_STAND_090050800	1551	867
PKA1H1_STAND_090050900	1469	1551
PKA1H1_STAND_090051000	1427	1469
PKA1H1_STAND_090051100	1868	1427
PKA1H1_STAND_090051200	1927	1868
PKA1H1_STAND_090051300	5313	1927
PKA1H1_STAND_090051400	0	5313
PKA1H1_STAND_100005000	3704	0
PKA1H1_STAND_100005100	5800	3704
PKA1H1_STAND_100005200	2648	5800
PKA1H1_STAND_100005300	1699	2648
PKA1H1_STAND_100005400	946	1699
PKA1H1_STAND_100005500	4239	946
PKA1H1_STAND_100005600	412	4239
PKA1H1_STAND_100005700	8905	412
PKA1H1_STAND_100005900	800	8905
PKA1H1_STAND_100006000	10063	800
PKA1H1_STAND_100006200	1492	10063
PKA1H1_STAND_100006300	534	1492
PKA1H1_STAND_100006400	455	534
PKA1H1_STAND_100006500	180	455
PKA1H1_STAND_100006600	944	180
PKA1H1_STAND_100006700	81	944
PKA1H1_STAND_100006800	869	81
PKA1H1_STAND_100006900	7033	869
PKA1H1_STAND_100007100	1431	7033
PKA1H1_STAND_100007200	6651	1431
PKA1H1_STAND_100007300	20504	6651
PKA1H1_STAND_100007600	3566	20504
PKA1H1_STAND_100007700	14020	3566
PKA1H1_STAND_100008000	897	14020
PKA1H1_STAND_100008100	1746	897
PKA1H1_STAND_100008200	2159	1746
PKA1H1_STAND_100008300	1203	2159
PKA1H1_STAND_100008400	1724	1203
PKA1H1_STAND_100008500	1104	1724
PKA1H1_STAND_100008600	2136	1104
PKA1H1_STAND_100008700	1374	2136
PKA1H1_STAND_100008800	1164	1374
PKA1H1_STAND_100008900	236	1164
PKA1H1_STAND_100009000	1348	236
PKA1H1_STAND_100009100	3492	1348
PKA1H1_STAND_100009200	1631	3492
PKA1H1_STAND_100009300	1659	1631
PKA1H1_STAND_100009400	1308	1659
PKA1H1_STAND_100009500	431	1308
PKA1H1_STAND_100009600	2795	431
PKA1H1_STAND_100009700	1385	2795
PKA1H1_STAND_100009800	1787	1385
PKA1H1_STAND_100009900	761	1787
PKA1H1_STAND_100010000	2342	761
PKA1H1_STAND_100010100	2980	2342
PKA1H1_STAND_100010200	1690	2980
PKA1H1_STAND_100010300	1816	1690
PKA1H1_STAND_100010400	1652	1816
PKA1H1_STAND_100010500	678	1652
PKA1H1_STAND_100010600	1949	678
PKA1H1_STAND_100010700	1405	1949
PKA1H1_STAND_100010800	5659	1405
PKA1H1_STAND_100010900	1140	5659
PKA1H1_STAND_100011000	8495	1140
PKA1H1_STAND_100011200	1820	8495
PKA1H1_STAND_100011300	2324	1820
PKA1H1_STAND_100011400	1169	2324
PKA1H1_STAND_100011500	3483	1169
PKA1H1_STAND_100011700	1452	3483
PKA1H1_STAND_100011800	1774	1452
PKA1H1_STAND_100011900	1053	1774
PKA1H1_STAND_100012000	7261	1053
PKA1H1_STAND_100012200	4222	7261
PKA1H1_STAND_100012300	1401	4222
PKA1H1_STAND_100012400	2156	1401
PKA1H1_STAND_100012500	4396	2156
PKA1H1_STAND_100012600	8422	4396
PKA1H1_STAND_100012700	5413	8422
PKA1H1_STAND_100012900	2150	5413
PKA1H1_STAND_100013000	1205	2150
PKA1H1_STAND_100013100	1396	1205
PKA1H1_STAND_100013200	2220	1396
PKA1H1_STAND_100013300	1382	2220
PKA1H1_STAND_100013400	1638	1382
PKA1H1_STAND_100013500	6834	1638
PKA1H1_STAND_100013700	5459	6834
PKA1H1_STAND_100013800	1817	5459
PKA1H1_STAND_100013900	5054	1817
PKA1H1_STAND_100014000	1178	5054
PKA1H1_STAND_100014100	661	1178
PKA1H1_STAND_100014200	923	661
PKA1H1_STAND_100014300	2773	923
PKA1H1_STAND_100014400	483	2773
PKA1H1_STAND_100014500	1510	483
PKA1H1_STAND_100014600	1503	1510
PKA1H1_STAND_100014700	13698	1503
PKA1H1_STAND_100014900	282	13698
PKA1H1_STAND_100015000	1256	282
PKA1H1_STAND_100015100	2113	1256
PKA1H1_STAND_100015200	34295	2113
PKA1H1_STAND_100015500	1851	34295
PKA1H1_STAND_100015600	481	1851
PKA1H1_STAND_100015700	990	481
PKA1H1_STAND_100015800	972	990
PKA1H1_STAND_100015900	1047	972
PKA1H1_STAND_100016000	2212	1047
PKA1H1_STAND_100016100	421	2212
PKA1H1_STAND_100016200	731	421
PKA1H1_STAND_100016300	6607	731
PKA1H1_STAND_100016500	1513	6607
PKA1H1_STAND_100016600	1118	1513
PKA1H1_STAND_100016700	809	1118
PKA1H1_STAND_100016800	1476	809
PKA1H1_STAND_100016900	2047	1476
PKA1H1_STAND_100017000	1079	2047
PKA1H1_STAND_100017100	549	1079
PKA1H1_STAND_100017200	5752	549
PKA1H1_STAND_100017400	1061	5752
PKA1H1_STAND_100017500	704	1061
PKA1H1_STAND_100017600	1495	704
PKA1H1_STAND_100017700	1393	1495
PKA1H1_STAND_100017800	2493	1393
PKA1H1_STAND_100017900	1615	2493
PKA1H1_STAND_100018000	4153	1615
PKA1H1_STAND_100018100	2503	4153
PKA1H1_STAND_100018200	2773	2503
PKA1H1_STAND_100018300	14134	2773
PKA1H1_STAND_100018500	5985	14134
PKA1H1_STAND_100018700	723	5985
PKA1H1_STAND_100018800	41138	723
PKA1H1_STAND_100019400	2147	41138
PKA1H1_STAND_100019500	1206	2147
PKA1H1_STAND_100019600	1309	1206
PKA1H1_STAND_100019700	3005	1309
PKA1H1_STAND_100019800	908	3005
PKA1H1_STAND_100019900	1125	908
PKA1H1_STAND_100020000	1067	1125
PKA1H1_STAND_100020100	5473	1067
PKA1H1_STAND_100020300	10111	5473
PKA1H1_STAND_100020600	485	10111
PKA1H1_STAND_100020700	2560	485
PKA1H1_STAND_100020800	1506	2560
PKA1H1_STAND_100020900	9804	1506
PKA1H1_STAND_100021100	4503	9804
PKA1H1_STAND_100021300	913	4503
PKA1H1_STAND_100021400	2055	913
PKA1H1_STAND_100021500	6226	2055
PKA1H1_STAND_100021600	1305	6226
PKA1H1_STAND_100021700	2898	1305
PKA1H1_STAND_100021800	746	2898
PKA1H1_STAND_100021900	1551	746
PKA1H1_STAND_100022000	4872	1551
PKA1H1_STAND_100022200	6424	4872
PKA1H1_STAND_100022400	1364	6424
PKA1H1_STAND_100022500	3376	1364
PKA1H1_STAND_100022600	1331	3376
PKA1H1_STAND_100022700	2498	1331
PKA1H1_STAND_100022800	312	2498
PKA1H1_STAND_100022900	27834	312
PKA1H1_STAND_100023300	973	27834
PKA1H1_STAND_100023400	11716	973
PKA1H1_STAND_100023700	706	11716
PKA1H1_STAND_100023800	1089	706
PKA1H1_STAND_100023900	13431	1089
PKA1H1_STAND_100024300	129	13431
PKA1H1_STAND_100024400	1368	129
PKA1H1_STAND_100024500	1004	1368
PKA1H1_STAND_100024600	2858	1004
PKA1H1_STAND_100024700	790	2858
PKA1H1_STAND_100024800	1253	790
PKA1H1_STAND_100024900	1134	1253
PKA1H1_STAND_100025000	931	1134
PKA1H1_STAND_100025100	7348	931
PKA1H1_STAND_100025200	590	7348
PKA1H1_STAND_100025300	818	590
PKA1H1_STAND_100025400	5561	818
PKA1H1_STAND_100025600	1012	5561
PKA1H1_STAND_100025700	5438	1012
PKA1H1_STAND_100025900	993	5438
PKA1H1_STAND_100026000	2064	993
PKA1H1_STAND_100026100	8094	2064
PKA1H1_STAND_100026300	2980	8094
PKA1H1_STAND_100026400	10477	2980
PKA1H1_STAND_100026800	110	10477
PKA1H1_STAND_100026900	900	110
PKA1H1_STAND_100027000	2423	900
PKA1H1_STAND_100027100	593	2423
PKA1H1_STAND_100027200	1921	593
PKA1H1_STAND_100027300	36650	1921
PKA1H1_STAND_100027500	2899	36650
PKA1H1_STAND_100027600	847	2899
PKA1H1_STAND_100027700	1729	847
PKA1H1_STAND_100027800	1339	1729
PKA1H1_STAND_100027900	2941	1339
PKA1H1_STAND_100028000	9723	2941
PKA1H1_STAND_100028200	3657	9723
PKA1H1_STAND_100028300	315	3657
PKA1H1_STAND_100028400	2153	315
PKA1H1_STAND_100028500	989	2153
PKA1H1_STAND_100028600	7263	989
PKA1H1_STAND_100028700	4648	7263
PKA1H1_STAND_100028900	8114	4648
PKA1H1_STAND_100029100	134	8114
PKA1H1_STAND_100029200	501	134
PKA1H1_STAND_100029300	1070	501
PKA1H1_STAND_100029400	1149	1070
PKA1H1_STAND_100029500	354	1149
PKA1H1_STAND_100029600	8074	354
PKA1H1_STAND_100029800	679	8074
PKA1H1_STAND_100029900	2595	679
PKA1H1_STAND_100030000	1282	2595
PKA1H1_STAND_100030100	1911	1282
PKA1H1_STAND_100030200	7672	1911
PKA1H1_STAND_100030400	1481	7672
PKA1H1_STAND_100030500	4385	1481
PKA1H1_STAND_100030600	7938	4385
PKA1H1_STAND_100030800	109	7938
PKA1H1_STAND_100030900	925	109
PKA1H1_STAND_100031000	3795	925
PKA1H1_STAND_100031100	882	3795
PKA1H1_STAND_100031200	3634	882
PKA1H1_STAND_100031300	993	3634
PKA1H1_STAND_100031400	5834	993
PKA1H1_STAND_100031600	2308	5834
PKA1H1_STAND_100031700	990	2308
PKA1H1_STAND_100031800	3933	990
PKA1H1_STAND_100032000	1158	3933
PKA1H1_STAND_100032100	1372	1158
PKA1H1_STAND_100032200	13006	1372
PKA1H1_STAND_100032400	280	13006
PKA1H1_STAND_100032500	114	280
PKA1H1_STAND_100032600	1223	114
PKA1H1_STAND_100032700	415	1223
PKA1H1_STAND_100032800	519	415
PKA1H1_STAND_100032900	1979	519
PKA1H1_STAND_100033000	1727	1979
PKA1H1_STAND_100033100	851	1727
PKA1H1_STAND_100033200	2445	851
PKA1H1_STAND_100033300	1472	2445
PKA1H1_STAND_100033400	425	1472
PKA1H1_STAND_100033500	2184	425
PKA1H1_STAND_100033600	19108	2184
PKA1H1_STAND_100033900	16846	19108
PKA1H1_STAND_100034100	2028	16846
PKA1H1_STAND_100034200	1001	2028
PKA1H1_STAND_100034300	1081	1001
PKA1H1_STAND_100034400	2977	1081
PKA1H1_STAND_100034600	1897	2977
PKA1H1_STAND_100034700	8897	1897
PKA1H1_STAND_100034900	1632	8897
PKA1H1_STAND_100035000	1250	1632
PKA1H1_STAND_100035100	1182	1250
PKA1H1_STAND_100035200	6000	1182
PKA1H1_STAND_100035300	1417	6000
PKA1H1_STAND_100035400	5642	1417
PKA1H1_STAND_100035500	2110	5642
PKA1H1_STAND_100035600	1609	2110
PKA1H1_STAND_100035700	1873	1609
PKA1H1_STAND_100035800	1652	1873
PKA1H1_STAND_100035900	2239	1652
PKA1H1_STAND_100036000	657	2239
PKA1H1_STAND_100036100	1300	657
PKA1H1_STAND_100036200	629	1300
PKA1H1_STAND_100036300	1095	629
PKA1H1_STAND_100036400	822	1095
PKA1H1_STAND_100036500	209	822
PKA1H1_STAND_100036600	3193	209
PKA1H1_STAND_100036700	4774	3193
PKA1H1_STAND_100036900	1684	4774
PKA1H1_STAND_100037000	5710	1684
PKA1H1_STAND_100037200	387	5710
PKA1H1_STAND_100037300	3082	387
PKA1H1_STAND_100037400	2213	3082
PKA1H1_STAND_100037500	3156	2213
PKA1H1_STAND_100037600	3750	3156
PKA1H1_STAND_100037700	3654	3750
PKA1H1_STAND_100037800	8817	3654
PKA1H1_STAND_100038000	0	8817
PKA1H1_STAND_110005000	3846	0
PKA1H1_STAND_110005100	5919	3846
PKA1H1_STAND_110005200	2225	5919
PKA1H1_STAND_110005300	2631	2225
PKA1H1_STAND_110005400	4383	2631
PKA1H1_STAND_110005500	3756	4383
PKA1H1_STAND_110005600	4478	3756
PKA1H1_STAND_110005700	2220	4478
PKA1H1_STAND_110005800	4405	2220
PKA1H1_STAND_110005900	479	4405
PKA1H1_STAND_110006000	1529	479
PKA1H1_STAND_110006100	842	1529
PKA1H1_STAND_110006200	991	842
PKA1H1_STAND_110006300	1875	991
PKA1H1_STAND_110006400	1211	1875
PKA1H1_STAND_110006500	1073	1211
PKA1H1_STAND_110006600	1963	1073
PKA1H1_STAND_110006700	1135	1963
PKA1H1_STAND_110006800	644	1135
PKA1H1_STAND_110006900	1637	644
PKA1H1_STAND_110007000	770	1637
PKA1H1_STAND_110007100	1896	770
PKA1H1_STAND_110007200	2773	1896
PKA1H1_STAND_110007300	1694	2773
PKA1H1_STAND_110007400	1644	1694
PKA1H1_STAND_110007500	627	1644
PKA1H1_STAND_110007600	1551	627
PKA1H1_STAND_110007700	80	1551
PKA1H1_STAND_110007800	2077	80
PKA1H1_STAND_110007900	1919	2077
PKA1H1_STAND_110008000	1031	1919
PKA1H1_STAND_110008100	227	1031
PKA1H1_STAND_110008200	6558	227
PKA1H1_STAND_110008400	3289	6558
PKA1H1_STAND_110008500	580	3289
PKA1H1_STAND_110008600	6279	580
PKA1H1_STAND_110008800	171	6279
PKA1H1_STAND_110008900	1437	171
PKA1H1_STAND_110009000	1641	1437
PKA1H1_STAND_110009100	2477	1641
PKA1H1_STAND_110009200	1279	2477
PKA1H1_STAND_110009300	4470	1279
PKA1H1_STAND_110009400	461	4470
PKA1H1_STAND_110009500	1807	461
PKA1H1_STAND_110009600	1235	1807
PKA1H1_STAND_110009700	1759	1235
PKA1H1_STAND_110009800	16571	1759
PKA1H1_STAND_110010000	1587	16571
PKA1H1_STAND_110010100	1353	1587
PKA1H1_STAND_110010200	1902	1353
PKA1H1_STAND_110010300	1528	1902
PKA1H1_STAND_110010400	4280	1528
PKA1H1_STAND_110010500	434	4280
PKA1H1_STAND_110010600	898	434
PKA1H1_STAND_110010700	809	898
PKA1H1_STAND_110010800	4892	809
PKA1H1_STAND_110011000	950	4892
PKA1H1_STAND_110011100	307	950
PKA1H1_STAND_110011200	593	307
PKA1H1_STAND_110011300	1404	593
PKA1H1_STAND_110011400	454	1404
PKA1H1_STAND_110011500	4407	454
PKA1H1_STAND_110011700	13797	4407
PKA1H1_STAND_110011900	2055	13797
PKA1H1_STAND_110012000	962	2055
PKA1H1_STAND_110012100	1408	962
PKA1H1_STAND_110012200	2956	1408
PKA1H1_STAND_110012300	2452	2956
PKA1H1_STAND_110012400	1456	2452
PKA1H1_STAND_110012500	898	1456
PKA1H1_STAND_110012600	1157	898
PKA1H1_STAND_110012700	1336	1157
PKA1H1_STAND_110012800	540	1336
PKA1H1_STAND_110012900	824	540
PKA1H1_STAND_110013000	42	824
PKA1H1_STAND_110013100	4517	42
PKA1H1_STAND_110013300	945	4517
PKA1H1_STAND_110013400	2041	945
PKA1H1_STAND_110013500	2567	2041
PKA1H1_STAND_110013600	528	2567
PKA1H1_STAND_110013700	10043	528
PKA1H1_STAND_110013900	2021	10043
PKA1H1_STAND_110014000	1893	2021
PKA1H1_STAND_110014100	1125	1893
PKA1H1_STAND_110014200	3694	1125
PKA1H1_STAND_110014300	1094	3694
PKA1H1_STAND_110014400	1754	1094
PKA1H1_STAND_110014500	1605	1754
PKA1H1_STAND_110014600	803	1605
PKA1H1_STAND_110014700	831	803
PKA1H1_STAND_110014800	335	831
PKA1H1_STAND_110014900	957	335
PKA1H1_STAND_110015000	1253	957
PKA1H1_STAND_110015100	3492	1253
PKA1H1_STAND_110015200	3509	3492
PKA1H1_STAND_110015300	2054	3509
PKA1H1_STAND_110015400	1761	2054
PKA1H1_STAND_110015500	5053	1761
PKA1H1_STAND_110015600	15206	5053
PKA1H1_STAND_110015800	1136	15206
PKA1H1_STAND_110015900	1062	1136
PKA1H1_STAND_110016000	989	1062
PKA1H1_STAND_110016100	1498	989
PKA1H1_STAND_110016200	8762	1498
PKA1H1_STAND_110016400	13145	8762
PKA1H1_STAND_110016600	5678	13145
PKA1H1_STAND_110016700	6663	5678
PKA1H1_STAND_110016900	1080	6663
PKA1H1_STAND_110017000	2299	1080
PKA1H1_STAND_110017100	1317	2299
PKA1H1_STAND_110017200	610	1317
PKA1H1_STAND_110017300	7733	610
PKA1H1_STAND_110017500	8836	7733
PKA1H1_STAND_110017600	1766	8836
PKA1H1_STAND_110017700	2127	1766
PKA1H1_STAND_110017800	898	2127
PKA1H1_STAND_110017900	1644	898
PKA1H1_STAND_110018000	9981	1644
PKA1H1_STAND_110018300	378	9981
PKA1H1_STAND_110018400	1239	378
PKA1H1_STAND_110018500	1238	1239
PKA1H1_STAND_110018600	556	1238
PKA1H1_STAND_110018700	819	556
PKA1H1_STAND_110018800	1397	819
PKA1H1_STAND_110018900	1413	1397
PKA1H1_STAND_110019000	1364	1413
PKA1H1_STAND_110019100	1503	1364
PKA1H1_STAND_110019200	998	1503
PKA1H1_STAND_110019300	1446	998
PKA1H1_STAND_110019400	3350	1446
PKA1H1_STAND_110019500	2470	3350
PKA1H1_STAND_110019600	998	2470
PKA1H1_STAND_110019700	1341	998
PKA1H1_STAND_110019800	2243	1341
PKA1H1_STAND_110019900	3423	2243
PKA1H1_STAND_110020000	1919	3423
PKA1H1_STAND_110020100	6854	1919
PKA1H1_STAND_110020300	1154	6854
PKA1H1_STAND_110020400	8996	1154
PKA1H1_STAND_110020500	1727	8996
PKA1H1_STAND_110020600	1220	1727
PKA1H1_STAND_110020700	3085	1220
PKA1H1_STAND_110020800	2346	3085
PKA1H1_STAND_110020900	2871	2346
PKA1H1_STAND_110021000	1942	2871
PKA1H1_STAND_110021100	4256	1942
PKA1H1_STAND_110021200	13737	4256
PKA1H1_STAND_110021400	1652	13737
PKA1H1_STAND_110021500	538	1652
PKA1H1_STAND_110021600	5041	538
PKA1H1_STAND_110021800	3522	5041
PKA1H1_STAND_110022000	667	3522
PKA1H1_STAND_110022100	3174	667
PKA1H1_STAND_110022200	6568	3174
PKA1H1_STAND_110022400	3600	6568
PKA1H1_STAND_110022600	1948	3600
PKA1H1_STAND_110022700	695	1948
PKA1H1_STAND_110022800	3445	695
PKA1H1_STAND_110022900	1416	3445
PKA1H1_STAND_110023000	12251	1416
PKA1H1_STAND_110023300	5505	12251
PKA1H1_STAND_110023500	1602	5505
PKA1H1_STAND_110023600	1474	1602
PKA1H1_STAND_110023700	2320	1474
PKA1H1_STAND_110023800	2912	2320
PKA1H1_STAND_110023900	12729	2912
PKA1H1_STAND_110024100	1900	12729
PKA1H1_STAND_110024200	1121	1900
PKA1H1_STAND_110024300	473	1121
PKA1H1_STAND_110024400	3135	473
PKA1H1_STAND_110024500	23992	3135
PKA1H1_STAND_110024700	1842	23992
PKA1H1_STAND_110024800	1825	1842
PKA1H1_STAND_110024900	3196	1825
PKA1H1_STAND_110025000	5622	3196
PKA1H1_STAND_110025100	23075	5622
PKA1H1_STAND_110025500	22587	23075
PKA1H1_STAND_110025800	12849	22587
PKA1H1_STAND_110025900	1209	12849
PKA1H1_STAND_110026000	304	1209
PKA1H1_STAND_110026100	765	304
PKA1H1_STAND_110026200	3466	765
PKA1H1_STAND_110026400	953	3466
PKA1H1_STAND_110026500	787	953
PKA1H1_STAND_110026600	2375	787
PKA1H1_STAND_110026700	44444	2375
PKA1H1_STAND_110027000	1103	44444
PKA1H1_STAND_110027100	2413	1103
PKA1H1_STAND_110027200	2637	2413
PKA1H1_STAND_110027300	4279	2637
PKA1H1_STAND_110027400	1334	4279
PKA1H1_STAND_110027500	913	1334
PKA1H1_STAND_110027600	5756	913
PKA1H1_STAND_110027800	1076	5756
PKA1H1_STAND_110027900	4323	1076
PKA1H1_STAND_110028000	138	4323
PKA1H1_STAND_110028100	1481	138
PKA1H1_STAND_110028200	3717	1481
PKA1H1_STAND_110028300	1082	3717
PKA1H1_STAND_110028400	620	1082
PKA1H1_STAND_110028500	7269	620
PKA1H1_STAND_110028700	2427	7269
PKA1H1_STAND_110028900	7407	2427
PKA1H1_STAND_110029100	77	7407
PKA1H1_STAND_110029200	1586	77
PKA1H1_STAND_110029300	1029	1586
PKA1H1_STAND_110029400	865	1029
PKA1H1_STAND_110029500	3224	865
PKA1H1_STAND_110029600	1683	3224
PKA1H1_STAND_110029700	8535	1683
PKA1H1_STAND_110029900	194	8535
PKA1H1_STAND_110030000	925	194
PKA1H1_STAND_110030100	2409	925
PKA1H1_STAND_110030200	5521	2409
PKA1H1_STAND_110030300	1257	5521
PKA1H1_STAND_110030400	1312	1257
PKA1H1_STAND_110030500	7164	1312
PKA1H1_STAND_110030600	768	7164
PKA1H1_STAND_110030700	1582	768
PKA1H1_STAND_110030800	6333	1582
PKA1H1_STAND_110030900	4446	6333
PKA1H1_STAND_110031100	1018	4446
PKA1H1_STAND_110031200	140	1018
PKA1H1_STAND_110031300	2158	140
PKA1H1_STAND_110031400	2963	2158
PKA1H1_STAND_110031500	17053	2963
PKA1H1_STAND_110031800	2448	17053
PKA1H1_STAND_110031900	1995	2448
PKA1H1_STAND_110032000	1584	1995
PKA1H1_STAND_110032100	312	1584
PKA1H1_STAND_110032200	2539	312
PKA1H1_STAND_110032300	1471	2539
PKA1H1_STAND_110032400	10780	1471
PKA1H1_STAND_110032500	1953	10780
PKA1H1_STAND_110032600	3013	1953
PKA1H1_STAND_110032700	1022	3013
PKA1H1_STAND_110032800	962	1022
PKA1H1_STAND_110032900	486	962
PKA1H1_STAND_110033000	402	486
PKA1H1_STAND_110033100	1827	402
PKA1H1_STAND_110033200	1576	1827
PKA1H1_STAND_110033300	647	1576
PKA1H1_STAND_110033400	4289	647
PKA1H1_STAND_110033600	2423	4289
PKA1H1_STAND_110033700	997	2423
PKA1H1_STAND_110033800	732	997
PKA1H1_STAND_110033900	1328	732
PKA1H1_STAND_110034000	2982	1328
PKA1H1_STAND_110034100	1467	2982
PKA1H1_STAND_110034200	1895	1467
PKA1H1_STAND_110034300	379	1895
PKA1H1_STAND_110034400	1350	379
PKA1H1_STAND_110034500	1233	1350
PKA1H1_STAND_110034600	2160	1233
PKA1H1_STAND_110034800	554	2160
PKA1H1_STAND_110034900	2608	554
PKA1H1_STAND_110035000	807	2608
PKA1H1_STAND_110035100	17610	807
PKA1H1_STAND_110035500	3255	17610
PKA1H1_STAND_110035600	436	3255
PKA1H1_STAND_110035700	2423	436
PKA1H1_STAND_110035800	756	2423
PKA1H1_STAND_110035900	11864	756
PKA1H1_STAND_110036200	853	11864
PKA1H1_STAND_110036300	1453	853
PKA1H1_STAND_110036400	1415	1453
PKA1H1_STAND_110036500	17018	1415
PKA1H1_STAND_110036800	8054	17018
PKA1H1_STAND_110037000	870	8054
PKA1H1_STAND_110037100	264	870
PKA1H1_STAND_110037200	1384	264
PKA1H1_STAND_110037300	506	1384
PKA1H1_STAND_110037400	2086	506
PKA1H1_STAND_110037500	1007	2086
PKA1H1_STAND_110037600	3202	1007
PKA1H1_STAND_110037700	338	3202
PKA1H1_STAND_110037800	978	338
PKA1H1_STAND_110037900	3401	978
PKA1H1_STAND_110038000	5608	3401
PKA1H1_STAND_110038100	2627	5608
PKA1H1_STAND_110038200	1445	2627
PKA1H1_STAND_110038300	3293	1445
PKA1H1_STAND_110038400	3763	3293
PKA1H1_STAND_110038500	6455	3763
PKA1H1_STAND_110038700	2816	6455
PKA1H1_STAND_110038800	825	2816
PKA1H1_STAND_110038900	7182	825
PKA1H1_STAND_110039100	847	7182
PKA1H1_STAND_110039200	321	847
PKA1H1_STAND_110039300	1366	321
PKA1H1_STAND_110039400	648	1366
PKA1H1_STAND_110039500	10791	648
PKA1H1_STAND_110039800	917	10791
PKA1H1_STAND_110039900	629	917
PKA1H1_STAND_110040000	15810	629
PKA1H1_STAND_110040300	2640	15810
PKA1H1_STAND_110040500	5367	2640
PKA1H1_STAND_110040700	787	5367
PKA1H1_STAND_110040800	5194	787
PKA1H1_STAND_110041000	822	5194
PKA1H1_STAND_110041100	3466	822
PKA1H1_STAND_110041200	1822	3466
PKA1H1_STAND_110041300	1062	1822
PKA1H1_STAND_110041400	425	1062
PKA1H1_STAND_110041500	1331	425
PKA1H1_STAND_110041600	18302	1331
PKA1H1_STAND_110041800	593	18302
PKA1H1_STAND_110041900	2555	593
PKA1H1_STAND_110042000	892	2555
PKA1H1_STAND_110042100	1768	892
PKA1H1_STAND_110042200	1851	1768
PKA1H1_STAND_110042300	2603	1851
PKA1H1_STAND_110042400	1228	2603
PKA1H1_STAND_110042500	1833	1228
PKA1H1_STAND_110042600	1104	1833
PKA1H1_STAND_110042700	1112	1104
PKA1H1_STAND_110042800	750	1112
PKA1H1_STAND_110042900	325	750
PKA1H1_STAND_110043000	308	325
PKA1H1_STAND_110043100	1217	308
PKA1H1_STAND_110043200	2017	1217
PKA1H1_STAND_110043300	551	2017
PKA1H1_STAND_110043400	427	551
PKA1H1_STAND_110043500	4469	427
PKA1H1_STAND_110043600	1529	4469
PKA1H1_STAND_110043700	1798	1529
PKA1H1_STAND_110043800	1390	1798
PKA1H1_STAND_110043900	2730	1390
PKA1H1_STAND_110044000	9349	2730
PKA1H1_STAND_110044200	33303	9349
PKA1H1_STAND_110044600	13441	33303
PKA1H1_STAND_110044800	1052	13441
PKA1H1_STAND_110044900	1984	1052
PKA1H1_STAND_110045000	7137	1984
PKA1H1_STAND_110045200	1096	7137
PKA1H1_STAND_110045300	3100	1096
PKA1H1_STAND_110045400	702	3100
PKA1H1_STAND_110045500	3880	702
PKA1H1_STAND_110045600	1256	3880
PKA1H1_STAND_110045700	358	1256
PKA1H1_STAND_110045800	9509	358
PKA1H1_STAND_110046000	1470	9509
PKA1H1_STAND_110046100	39748	1470
PKA1H1_STAND_110046600	8689	39748
PKA1H1_STAND_110046800	3999	8689
PKA1H1_STAND_110047000	2142	3999
PKA1H1_STAND_110047100	620	2142
PKA1H1_STAND_110047200	6254	620
PKA1H1_STAND_110047400	2893	6254
PKA1H1_STAND_110047500	1950	2893
PKA1H1_STAND_110047600	1990	1950
PKA1H1_STAND_110047700	910	1990
PKA1H1_STAND_110047800	515	910
PKA1H1_STAND_110047900	5144	515
PKA1H1_STAND_110048100	3975	5144
PKA1H1_STAND_110048300	299	3975
PKA1H1_STAND_110048400	988	299
PKA1H1_STAND_110048500	13395	988
PKA1H1_STAND_110048700	244	13395
PKA1H1_STAND_110048800	1041	244
PKA1H1_STAND_110048900	467	1041
PKA1H1_STAND_110049000	2891	467
PKA1H1_STAND_110049200	6534	2891
PKA1H1_STAND_110049400	1334	6534
PKA1H1_STAND_110049500	4009	1334
PKA1H1_STAND_110049600	3250	4009
PKA1H1_STAND_110049700	1338	3250
PKA1H1_STAND_110049800	519	1338
PKA1H1_STAND_110049900	777	519
PKA1H1_STAND_110050000	1466	777
PKA1H1_STAND_110050100	9207	1466
PKA1H1_STAND_110050300	4224	9207
PKA1H1_STAND_110050400	1245	4224
PKA1H1_STAND_110050500	4169	1245
PKA1H1_STAND_110050700	24201	4169
PKA1H1_STAND_110051000	2377	24201
PKA1H1_STAND_110051100	973	2377
PKA1H1_STAND_110051200	110	973
PKA1H1_STAND_110051300	502	110
PKA1H1_STAND_110051400	984	502
PKA1H1_STAND_110051500	787	984
PKA1H1_STAND_110051600	4309	787
PKA1H1_STAND_110051700	509	4309
