#gene_name	#distance_next_to_gene_after_end	#distance_before_to_gene
PKNH_1106800	1393	1040
PKNH_1106900	2484	1393
PKNH_1107000	2068	2484
PKNH_1107100	968	2068
PKNH_1107200	1409	968
PKNH_1107300	2969	1409
PKNH_1107400	2455	2969
PKNH_1107500	1468	2455
PKNH_1107600	899	1468
PKNH_1107700	1156	899
PKNH_1107800	1336	1156
PKNH_1107900	541	1336
PKNH_1108000	825	541
PKNH_1108100	42	825
PKNH_1108200	777	42
PKNH_1108300	518	777
PKNH_1108400	952	518
PKNH_1108500	2045	952
PKNH_1108600	2569	2045
PKNH_1108700	527	2569
PKNH_1108800	1612	527
PKNH_1108900	2412	1612
PKNH_1109000	2027	2412
PKNH_1109100	1895	2027
PKNH_1109200	1125	1895
PKNH_1109300	3697	1125
PKNH_1109400	1097	3697
PKNH_1109500	1818	1097
PKNH_1109600	1606	1818
PKNH_1109700	816	1606
PKNH_1109800	833	816
PKNH_1109900	338	833
PKNH_1110000	960	338
PKNH_1110100	1257	960
PKNH_1110200	3498	1257
PKNH_1110300	3516	3498
PKNH_1110400	2059	3516
PKNH_1110500	1766	2059
PKNH_1110600	5077	1766
PKNH_1110700	2273	5077
PKNH_1110800	1328	2273
PKNH_1110900	843	1328
PKNH_1111000	1063	843
PKNH_1111100	993	1063
PKNH_1111200	1504	993
PKNH_1111300	1312	1504
PKNH_1111400	1710	1312
PKNH_1111500	1200	1710
PKNH_1111600	2441	1200
PKNH_1111700	10008	2441
PKNH_1111800	3301	10008
PKNH_1111900	2785	3301
PKNH_1112000	908	2785
PKNH_1112100	1083	908
PKNH_1112200	2302	1083
PKNH_1112300	1321	2302
PKNH_1112400	614	1321
PKNH_1112500	2113	614
PKNH_1112600	4349	2113
PKNH_1112700	8771	4349
PKNH_1112800	1766	8771
PKNH_1112900	2128	1766
PKNH_1113000	901	2128
PKNH_1113100	1648	901
PKNH_1113200	634	1648
PKNH_1113300	1205	634
PKNH_1113400	1387	1205
PKNH_1113500	384	1387
PKNH_1113600	1242	384
PKNH_1113700	1244	1242
PKNH_1113800	557	1244
PKNH_1113900	825	557
PKNH_1114000	1397	825
PKNH_1114100	1415	1397
PKNH_1114200	921	1415
PKNH_1114300	1259	921
PKNH_1114400	1506	1259
PKNH_1114500	1006	1506
PKNH_1114600	1444	1006
PKNH_1114700	3367	1444
PKNH_1114800	2478	3367
PKNH_1114900	1002	2478
PKNH_1115000	1342	1002
PKNH_1115100	2247	1342
PKNH_1115200	3433	2247
PKNH_1115300	1927	3433
PKNH_1115400	1609	1927
PKNH_1115500	1282	1609
PKNH_1115600	1162	1282
PKNH_1115700	7680	1162
PKNH_1115800	1731	7680
PKNH_1115900	1221	1731
PKNH_1116000	3088	1221
PKNH_1116100	2317	3088
PKNH_1116200	2870	2317
PKNH_1116300	1947	2870
PKNH_1116400	3027	1947
PKNH_1116500	4313	3027
PKNH_1116600	1657	4313
PKNH_1116700	538	1657
PKNH_1116800	1659	538
PKNH_1116900	1534	1659
PKNH_1117000	1304	1534
PKNH_1117100	855	1304
PKNH_1117200	673	855
PKNH_1117300	3185	673
PKNH_1117400	2047	3185
PKNH_1117500	1293	2047
PKNH_1117600	1028	1293
PKNH_1117700	1496	1028
PKNH_1117800	1950	1496
PKNH_1117900	702	1950
PKNH_1118000	3453	702
PKNH_1118100	1424	3453
PKNH_1118200	1189	1424
PKNH_1118300	999	1189
PKNH_1118400	911	999
PKNH_1118500	3089	911
PKNH_1118600	298	3089
PKNH_1118700	1609	298
PKNH_1118800	1489	1609
PKNH_1118900	2330	1489
PKNH_1119000	2914	2330
PKNH_1119100	3053	2914
PKNH_1119200	580	3053
PKNH_1119300	1913	580
PKNH_1119400	1124	1913
PKNH_1119500	474	1124
PKNH_1119600	3146	474
PKNH_1119700	776	3146
PKNH_1119800	3046	776
PKNH_1119900	1845	3046
PKNH_1120000	1824	1845
PKNH_1120100	3200	1824
PKNH_1120200	4566	3200
PKNH_1120300	6674	4566
PKNH_1120400	1735	6674
PKNH_1120500	3433	1735
PKNH_1120600	12838	3433
PKNH_1120700	1209	12838
PKNH_1120800	304	1209
PKNH_1120900	765	304
PKNH_1121000	496	765
PKNH_1121100	1320	496
PKNH_1121200	953	1320
PKNH_1121300	789	953
PKNH_1121400	2382	789
PKNH_1121500	1517	2382
PKNH_1121600	7209	1517
PKNH_1121700	563	7209
PKNH_1121800	1105	563
PKNH_1121900	2421	1105
PKNH_1122000	2634	2421
PKNH_1122100	4286	2634
PKNH_1122200	1337	4286
PKNH_1122300	916	1337
PKNH_1122400	2961	916
PKNH_1122500	1262	2961
PKNH_1122600	1143	1262
PKNH_1122700	4329	1143
PKNH_1122800	138	4329
PKNH_1122900	1482	138
PKNH_1123000	3717	1482
PKNH_1123100	1084	3717
PKNH_1123200	621	1084
PKNH_1123300	1793	621
PKNH_1123400	2636	1793
PKNH_1123500	1274	2636
PKNH_1123600	94	1274
PKNH_1123700	1775	94
PKNH_1123800	1040	1775
PKNH_1123900	1591	1040
PKNH_1124000	1037	1591
PKNH_1124100	867	1037
PKNH_1124200	3228	867
PKNH_1124300	1684	3228
PKNH_1124400	1439	1684
PKNH_1124500	3365	1439
PKNH_1124600	194	3365
PKNH_1124700	926	194
PKNH_1124800	2407	926
PKNH_1124900	5567	2407
PKNH_1125000	1260	5567
PKNH_1125100	1319	1260
PKNH_1125200	2163	1319
PKNH_1125300	2098	2163
PKNH_1125400	769	2098
PKNH_1125500	1584	769
PKNH_1125600	6352	1584
PKNH_1125700	2057	6352
PKNH_1125800	640	2057
PKNH_1125900	1017	640
PKNH_1126000	143	1017
PKNH_1126100	2173	143
PKNH_1126200	2969	2173
PKNH_1126300	6091	2969
PKNH_1126400	1774	6091
PKNH_1126500	361	1774
PKNH_1126600	2453	361
PKNH_1126700	2001	2453
PKNH_1126800	1596	2001
PKNH_1126900	315	1596
PKNH_1127000	2545	315
PKNH_1127100	1480	2545
PKNH_1127200	10800	1480
PKNH_1127300	1957	10800
PKNH_1127400	2375	1957
PKNH_1127500	1022	2375
PKNH_1127600	1099	1022
PKNH_1127700	493	1099
PKNH_1127800	418	493
PKNH_1127900	1835	418
PKNH_1128000	1578	1835
PKNH_1128100	650	1578
PKNH_1128200	1257	650
PKNH_1128300	808	1257
PKNH_1128400	2436	808
PKNH_1128500	998	2436
PKNH_1128600	734	998
PKNH_1128700	1334	734
PKNH_1128800	2991	1334
PKNH_1128900	1472	2991
PKNH_1129000	1902	1472
PKNH_1129100	381	1902
PKNH_1129200	1350	381
PKNH_1129300	1235	1350
PKNH_1129400	1008	1235
PKNH_1129500	65	1008
PKNH_1129600	558	65
PKNH_1129700	2620	558
PKNH_1129800	811	2620
PKNH_1129900	1191	811
PKNH_1130000	3271	1191
PKNH_1130100	436	3271
PKNH_1130200	2438	436
PKNH_1130300	758	2438
PKNH_1130400	1451	758
PKNH_1130500	1022	1451
PKNH_1130600	164	1022
PKNH_1130700	850	164
PKNH_1130800	1462	850
PKNH_1130900	1420	1462
PKNH_1131000	2476	1420
PKNH_1131100	599	2476
PKNH_1131200	925	599
PKNH_1131300	1444	925
PKNH_1131400	285	1444
PKNH_1131500	876	285
PKNH_1131600	268	876
PKNH_1131700	1388	268
PKNH_1131800	506	1388
PKNH_1131900	2091	506
PKNH_1132000	1013	2091
PKNH_1132100	3211	1013
PKNH_1132200	343	3211
PKNH_1132300	990	343
PKNH_1132400	3416	990
PKNH_1132500	5642	3416
PKNH_1132600	2638	5642
PKNH_1132700	1453	2638
PKNH_1132800	3291	1453
PKNH_1132900	3545	3291
PKNH_1133000	854	3545
PKNH_1133100	1662	854
PKNH_1133200	2828	1662
PKNH_1133300	827	2828
PKNH_1133400	668	827
PKNH_1133500	2715	668
PKNH_1133600	854	2715
PKNH_1133700	321	854
PKNH_1133800	1365	321
PKNH_1133900	659	1365
PKNH_1134000	1839	659
PKNH_1134100	1072	1839
PKNH_1134200	388	1072
PKNH_1134300	922	388
PKNH_1134400	632	922
PKNH_1134500	3337	632
PKNH_1134600	760	3337
PKNH_1134700	375	760
PKNH_1134800	1108	375
PKNH_1134900	326	1108
PKNH_1135000	873	326
PKNH_1135100	951	873
PKNH_1135200	788	951
PKNH_1135300	1657	788
PKNH_1135400	1792	1657
PKNH_1135500	825	1792
PKNH_1135600	3477	825
PKNH_1135700	1836	3477
PKNH_1135800	1065	1836
PKNH_1135900	427	1065
PKNH_1136000	1345	427
PKNH_1136100	530	1345
PKNH_1136200	6188	530
PKNH_1136300	601	6188
PKNH_1136400	2564	601
PKNH_1136500	892	2564
PKNH_1136600	1778	892
PKNH_1136700	302	1778
PKNH_1136800	1135	302
PKNH_1136900	2608	1135
PKNH_1137000	1229	2608
PKNH_1137100	1844	1229
PKNH_1137200	1121	1844
PKNH_1137300	1115	1121
PKNH_1137400	754	1115
PKNH_1137500	327	754
PKNH_1137600	307	327
PKNH_1137700	886	307
PKNH_1137800	2028	886
PKNH_1137900	553	2028
PKNH_1138000	427	553
PKNH_1138100	4353	427
PKNH_1138200	1534	4353
PKNH_1138300	1802	1534
PKNH_1138400	1395	1802
PKNH_1138500	2732	1395
PKNH_1138600	1395	2732
PKNH_1138700	898	1395
PKNH_1138800	7076	898
PKNH_1138900	10493	7076
PKNH_1139000	518	10493
PKNH_1139100	1318	518
PKNH_1139200	1054	1318
PKNH_1139300	1989	1054
PKNH_1139400	2489	1989
PKNH_1139500	906	2489
PKNH_1139600	1101	906
PKNH_1139700	3105	1101
PKNH_1139800	702	3105
PKNH_1139900	3892	702
PKNH_1140000	1260	3892
PKNH_1140100	357	1260
PKNH_1140200	722	357
PKNH_1140300	3442	722
PKNH_1140400	1478	3442
PKNH_1140450	1101	1478
PKNH_1140500	5265	1101
PKNH_1140600	2805	5265
PKNH_1140700	1441	2805
PKNH_1140800	450	1441
PKNH_1140900	1043	450
PKNH_1141000	2154	1043
PKNH_1141100	623	2154
PKNH_1141200	1783	623
PKNH_1141300	1816	1783
PKNH_1141400	2895	1816
PKNH_1141500	1966	2895
PKNH_1141600	1996	1966
PKNH_1141700	916	1996
PKNH_1141800	524	916
PKNH_1141900	611	524
PKNH_1142000	742	611
PKNH_1142100	235	742
PKNH_1142200	358	235
PKNH_1142300	299	358
PKNH_1142400	1008	299
PKNH_1142500	570	1008
PKNH_1142600	4829	570
PKNH_1142700	245	4829
PKNH_1142800	1037	245
PKNH_1142900	510	1037
PKNH_1143000	1086	510
PKNH_1143100	481	1086
PKNH_1143200	1614	481
PKNH_1143300	1973	1614
PKNH_1143400	1337	1973
PKNH_1143500	4015	1337
PKNH_1143600	3260	4015
PKNH_1143700	1339	3260
PKNH_1143800	519	1339
PKNH_1143900	786	519
PKNH_1144000	1464	786
PKNH_1144100	4677	1464
PKNH_1144200	1116	4677
PKNH_1144300	4235	1116
PKNH_1144400	1249	4235
PKNH_1144500	346	1249
PKNH_1144550	3081	346
PKNH_1144600	1109	3081
PKNH_1144700	6343	1109
PKNH_1144800	2383	6343
PKNH_1144900	975	2383
PKNH_1145000	110	975
PKNH_1145100	507	110
PKNH_1145200	989	507
PKNH_1145300	787	989
PKNH_1145400	4323	787
PKNH_1145500	510	4323
PKNH_1145600	322	510
PKNH_1145700	695	322
PKNH_1145800	111	695
PKNH_1145900	692	111
PKNH_1146000	4085	692
PKNH_1146100	531	4085
PKNH_1146200	545	531
PKNH_1146300	5088	545
PKNH_1146400	3508	5088
PKNH_1146500	4626	3508
PKNH_1146600	2280	4626
PKNH_1146700	1305	2280
PKNH_1146800	768	1305
PKNH_1146900	479	768
PKNH_1147000	2733	479
PKNH_1147100	1106	2733
PKNH_1147200	3229	1106
PKNH_1147300	1689	3229
PKNH_1147400	542	1689
PKNH_1147500	3258	542
PKNH_1147600	903	3258
PKNH_1147700	2626	903
PKNH_1147800	367	2626
PKNH_1147900	767	367
PKNH_1148000	2798	767
PKNH_1148100	606	2798
PKNH_1148200	976	606
PKNH_1148300	1010	976
PKNH_1148400	1159	1010
PKNH_1148500	1631	1159
PKNH_1148600	6457	1631
PKNH_1148700	4021	6457
PKNH_1148800	2647	4021
PKNH_1148900	6949	2647
PKNH_1149000	3177	6949
PKNH_1149100	1877	3177
PKNH_1149200	4974	1877
PKNH_1149300	3720	4974
PKNH_1149400	2291	3720
PKNH_1149500	4111	2291
PKNH_1149600	4904	4111
PKNH_1149700	1398	4904
PKNH_1149800	4532	1398
PKNH_1149900	0	4532
PKNH_1200100	3854	0
PKNH_1200200	1312	3854
PKNH_1200300	7674	1312
PKNH_1200400	1720	7674
PKNH_1200500	3029	1720
PKNH_1200600	8155	3029
PKNH_1200700	1185	8155
PKNH_1200800	3046	1185
PKNH_1200900	956	3046
PKNH_1201000	1406	956
PKNH_1201100	1547	1406
PKNH_1201200	1058	1547
PKNH_1201300	1767	1058
PKNH_1201400	1354	1767
PKNH_1201500	413	1354
PKNH_1201600	540	413
PKNH_1201700	563	540
PKNH_1201800	992	563
PKNH_1201900	3233	992
PKNH_1202000	3144	3233
PKNH_1202100	890	3144
PKNH_1202200	1436	890
PKNH_1202300	747	1436
PKNH_1202400	166	747
PKNH_1202500	482	166
PKNH_1202600	1026	482
PKNH_1202700	1117	1026
PKNH_1202800	5805	1117
PKNH_1202900	226	5805
PKNH_1203000	2919	226
PKNH_1203100	305	2919
PKNH_1203200	838	305
PKNH_1203300	478	838
PKNH_1203400	1361	478
PKNH_1203500	2049	1361
PKNH_1203600	2257	2049
PKNH_1203700	1435	2257
PKNH_1203800	1055	1435
PKNH_1203900	1971	1055
PKNH_1204000	719	1971
PKNH_1204100	1374	719
PKNH_1204200	733	1374
PKNH_1204300	401	733
PKNH_1204400	1792	401
PKNH_1204500	829	1792
PKNH_1204600	491	829
PKNH_1204700	4572	491
PKNH_1204800	166	4572
PKNH_1204900	771	166
PKNH_1205000	932	771
PKNH_1205100	2791	932
PKNH_1205200	999	2791
PKNH_1205300	2355	999
PKNH_1205400	553	2355
PKNH_1205500	1622	553
PKNH_1205600	2138	1622
PKNH_1205700	1178	2138
PKNH_1205800	99	1178
PKNH_1205900	1110	99
PKNH_1206000	1614	1110
PKNH_1206100	786	1614
PKNH_1206200	300	786
PKNH_1206300	798	300
PKNH_1206400	2644	798
PKNH_1206500	733	2644
PKNH_1206600	2672	733
PKNH_1206700	3350	2672
PKNH_1206800	4073	3350
PKNH_1206900	1704	4073
PKNH_1207000	4030	1704
PKNH_1207100	2181	4030
PKNH_1207200	1820	2181
PKNH_1207300	999	1820
PKNH_1207400	2030	999
PKNH_1207500	1527	2030
PKNH_1207600	1681	1527
PKNH_1207700	1099	1681
PKNH_1207800	2899	1099
PKNH_1207900	1243	2899
PKNH_1208000	109	1243
PKNH_1208100	1198	109
PKNH_1208200	558	1198
PKNH_1208300	1588	558
PKNH_1208400	571	1588
PKNH_1208500	251	571
PKNH_1208600	393	251
PKNH_1208700	1218	393
PKNH_1208800	1636	1218
PKNH_1208900	-17	1636
PKNH_1209000	416	-17
PKNH_1209100	1020	416
PKNH_1209200	714	1020
PKNH_1209300	15	714
PKNH_1209400	1956	15
PKNH_1209500	1526	1956
PKNH_1209600	1259	1526
PKNH_1209700	592	1259
PKNH_1209800	5755	592
PKNH_1209900	2233	5755
PKNH_1210000	3134	2233
PKNH_1210100	968	3134
PKNH_1210200	291	968
PKNH_1210300	1088	291
PKNH_1210400	996	1088
PKNH_1210500	2887	996
PKNH_1210600	671	2887
PKNH_1210700	1365	671
PKNH_1210800	-7	1365
PKNH_1210900	517	-7
PKNH_1211000	374	517
PKNH_1211100	69	374
PKNH_1211200	211	69
PKNH_1211300	1784	211
PKNH_1211400	2790	1784
PKNH_1211500	685	2790
PKNH_1211600	2540	685
PKNH_1211700	1653	2540
PKNH_1211800	2896	1653
PKNH_1211900	3615	2896
PKNH_1212000	729	3615
PKNH_1212100	1419	729
PKNH_1212200	2048	1419
PKNH_1212300	2035	2048
PKNH_1212400	1786	2035
PKNH_1212500	3096	1786
PKNH_1212600	2255	3096
PKNH_1212700	1058	2255
PKNH_1212800	6284	1058
PKNH_1212900	920	6284
PKNH_1213000	6936	920
PKNH_1213100	1765	6936
PKNH_1213200	1048	1765
PKNH_1213300	4817	1048
PKNH_1213400	1042	4817
PKNH_1213500	934	1042
PKNH_1213600	1697	934
PKNH_1213700	699	1697
PKNH_1213800	1139	699
PKNH_1213900	355	1139
PKNH_1214000	1112	355
PKNH_1214100	1144	1112
PKNH_1214200	745	1144
PKNH_1214300	1085	745
PKNH_1214400	1635	1085
PKNH_1214500	4105	1635
PKNH_1214600	123	4105
PKNH_1214700	1258	123
PKNH_1214800	1996	1258
PKNH_1214900	561	1996
PKNH_1215000	8240	561
PKNH_1215100	1810	8240
PKNH_1215200	4374	1810
PKNH_1215300	1632	4374
PKNH_1215400	2186	1632
PKNH_1215500	1049	2186
PKNH_1215600	1442	1049
PKNH_1215700	1844	1442
PKNH_1215800	416	1844
PKNH_1215900	757	416
PKNH_1216000	4550	757
PKNH_1216100	537	4550
PKNH_1216200	1538	537
PKNH_1216300	314	1538
PKNH_1216400	1119	314
PKNH_1216500	3725	1119
PKNH_1216600	1105	3725
PKNH_1216700	2411	1105
PKNH_1216800	1695	2411
PKNH_1216900	2116	1695
PKNH_1217000	1707	2116
PKNH_1217100	85	1707
PKNH_1217200	1355	85
PKNH_1217300	283	1355
PKNH_1217400	1220	283
PKNH_1217500	2412	1220
PKNH_1217600	966	2412
PKNH_1217700	761	966
PKNH_1217800	1178	761
PKNH_1217900	719	1178
PKNH_1218000	1753	719
PKNH_1218100	1438	1753
PKNH_1218200	1990	1438
PKNH_1218300	2237	1990
PKNH_1218400	1841	2237
PKNH_1218500	1674	1841
PKNH_1218600	941	1674
PKNH_1218700	4712	941
PKNH_1218800	1801	4712
PKNH_1218900	1577	1801
PKNH_1219000	4517	1577
PKNH_1219100	7813	4517
PKNH_1219200	3353	7813
PKNH_1219230	327	3353
PKNH_1219250	1018	327
PKNH_1219350	3551	1018
PKNH_1219400	1432	3551
PKNH_1219500	994	1432
PKNH_1219600	229	994
PKNH_1219700	475	229
PKNH_1219800	1317	475
PKNH_1219900	1360	1317
PKNH_1220000	1244	1360
PKNH_1220100	748	1244
PKNH_1220200	1519	748
PKNH_1220300	925	1519
PKNH_1220400	1745	925
PKNH_1220500	1170	1745
PKNH_1220600	744	1170
PKNH_1220700	679	744
PKNH_1220800	700	679
PKNH_1220900	1765	700
PKNH_1221000	1086	1765
PKNH_1221100	2233	1086
PKNH_1221200	3365	2233
PKNH_1221300	1264	3365
PKNH_1221400	1622	1264
PKNH_1221500	366	1622
PKNH_1221600	1450	366
PKNH_1221700	1793	1450
PKNH_1221800	1554	1793
PKNH_1221900	2162	1554
PKNH_1222000	826	2162
PKNH_1222100	666	826
PKNH_1222200	1704	666
PKNH_1222300	1923	1704
PKNH_1222400	906	1923
PKNH_1222500	1769	906
PKNH_1222600	384	1769
PKNH_1222700	1205	384
PKNH_1222800	1831	1205
PKNH_1222900	1597	1831
PKNH_1223000	1866	1597
PKNH_1223100	505	1866
PKNH_1223200	1320	505
PKNH_1223300	1272	1320
PKNH_1223400	1305	1272
PKNH_1223500	202	1305
PKNH_1223600	311	202
PKNH_1223700	1523	311
PKNH_1223800	2367	1523
PKNH_1223900	2074	2367
PKNH_1224000	537	2074
PKNH_1224100	2291	537
PKNH_1224200	1755	2291
PKNH_1224300	774	1755
PKNH_1224400	2611	774
PKNH_1224500	2910	2611
PKNH_1224600	708	2910
PKNH_1224700	1902	708
PKNH_1224800	1163	1902
PKNH_1224900	2712	1163
PKNH_1225000	4403	2712
PKNH_1225100	1700	4403
PKNH_1225200	486	1700
PKNH_1225300	2321	486
PKNH_1225400	994	2321
PKNH_1225500	237	994
PKNH_1225600	1014	237
PKNH_1225700	1134	1014
PKNH_1225800	3636	1134
PKNH_1225900	702	3636
PKNH_1226000	2640	702
PKNH_1226100	2544	2640
PKNH_1226200	957	2544
PKNH_1226300	4265	957
PKNH_1226400	8622	4265
PKNH_1226500	1362	8622
PKNH_1226600	1380	1362
PKNH_1226700	3052	1380
PKNH_1226800	3214	3052
PKNH_1226900	1462	3214
PKNH_1227000	1697	1462
PKNH_1227100	1528	1697
PKNH_1227200	1342	1528
PKNH_1227300	1037	1342
PKNH_1227400	1541	1037
PKNH_1227500	1001	1541
PKNH_1227600	2049	1001
PKNH_1227700	2405	2049
PKNH_1227800	2459	2405
PKNH_1227900	622	2459
PKNH_1228000	692	622
PKNH_1228100	1547	692
PKNH_1228200	1543	1547
PKNH_1228300	1225	1543
PKNH_1228400	3346	1225
PKNH_1228500	1125	3346
PKNH_1228600	742	1125
PKNH_1228700	607	742
PKNH_1228800	914	607
PKNH_1228900	867	914
PKNH_1229000	1153	867
PKNH_1229100	567	1153
PKNH_1229200	138	567
PKNH_1229300	964	138
PKNH_1229400	968	964
PKNH_1229500	2188	968
PKNH_1229600	939	2188
PKNH_1229700	2676	939
PKNH_1229800	262	2676
PKNH_1229900	748	262
PKNH_1230000	1243	748
PKNH_1230100	3455	1243
PKNH_1230200	1684	3455
PKNH_1230300	3334	1684
PKNH_1230400	1320	3334
PKNH_1230500	1295	1320
PKNH_1230600	633	1295
PKNH_1230700	1855	633
PKNH_1230800	4396	1855
PKNH_1230900	1463	4396
PKNH_1231000	4282	1463
PKNH_1231100	357	4282
PKNH_1231200	1072	357
PKNH_1231300	694	1072
PKNH_1231400	1294	694
PKNH_1231500	1481	1294
PKNH_1231600	2117	1481
PKNH_1231700	1098	2117
PKNH_1231800	128	1098
PKNH_1231900	2148	128
PKNH_1232000	1873	2148
PKNH_1232100	3215	1873
PKNH_1232200	793	3215
PKNH_1232300	1272	793
PKNH_1232400	1343	1272
PKNH_1232500	1762	1343
PKNH_1232600	9996	1762
PKNH_1232700	1168	9996
PKNH_1232800	3401	1168
PKNH_1232900	2469	3401
PKNH_1233000	2792	2469
PKNH_1233100	1650	2792
PKNH_1233200	1204	1650
PKNH_1233300	631	1204
PKNH_1233400	1246	631
PKNH_1233500	2558	1246
PKNH_1233600	1185	2558
PKNH_1233700	3389	1185
PKNH_1233800	1216	3389
PKNH_1233900	311	1216
PKNH_1234000	1103	311
PKNH_1234100	2062	1103
PKNH_1234200	2408	2062
PKNH_1234300	2780	2408
PKNH_1234400	1657	2780
PKNH_1234500	1121	1657
PKNH_1234600	388	1121
PKNH_1234700	1920	388
PKNH_1234800	414	1920
PKNH_1234900	1146	414
PKNH_1235000	847	1146
PKNH_1235100	944	847
PKNH_1235200	3412	944
PKNH_1235300	755	3412
PKNH_1235400	1368	755
PKNH_1235500	2363	1368
PKNH_1235600	997	2363
PKNH_1235700	4074	997
PKNH_1235800	977	4074
PKNH_1235900	2812	977
PKNH_1236000	1316	2812
PKNH_1236100	1112	1316
PKNH_1236200	1605	1112
PKNH_1236300	4478	1605
PKNH_1236400	1775	4478
PKNH_1236500	1504	1775
PKNH_1236600	7102	1504
PKNH_1236700	612	7102
PKNH_1236800	2593	612
PKNH_1236900	1075	2593
PKNH_1237000	1314	1075
PKNH_1237100	1190	1314
PKNH_1237200	956	1190
PKNH_1237300	679	956
PKNH_1237400	3235	679
PKNH_1237500	1333	3235
PKNH_1237600	788	1333
PKNH_1237700	2328	788
PKNH_1237800	1363	2328
PKNH_1237900	1201	1363
PKNH_1238000	1697	1201
PKNH_1238100	684	1697
PKNH_1238200	32	684
PKNH_1238300	829	32
PKNH_1238400	1426	829
PKNH_1238500	2041	1426
PKNH_1238600	1049	2041
PKNH_1238700	1287	1049
PKNH_1238800	1477	1287
PKNH_1238900	374	1477
PKNH_1239000	836	374
PKNH_1239100	2031	836
PKNH_1239200	1854	2031
PKNH_1239300	714	1854
PKNH_1239400	1878	714
PKNH_1239500	356	1878
PKNH_1239600	1581	356
PKNH_1239700	3250	1581
PKNH_1239800	956	3250
PKNH_1239900	3540	956
PKNH_1240000	1076	3540
PKNH_1240100	1194	1076
PKNH_1240200	908	1194
PKNH_1240300	465	908
PKNH_1240400	827	465
PKNH_1240500	900	827
PKNH_1240600	3846	900
PKNH_1240700	962	3846
PKNH_1240800	880	962
PKNH_1240900	2435	880
PKNH_1241000	2944	2435
PKNH_1241100	5662	2944
PKNH_1241200	1951	5662
PKNH_1241300	263	1951
PKNH_1241400	1261	263
PKNH_1241500	3586	1261
PKNH_1241600	292	3586
PKNH_1241700	1411	292
PKNH_1241800	3333	1411
PKNH_1241900	632	3333
PKNH_1242000	-2414	632
PKNH_1242100	3194	-2414
PKNH_1242200	2316	3194
PKNH_1242300	797	2316
PKNH_1242400	3649	797
PKNH_1242500	3628	3649
PKNH_1242600	1289	3628
PKNH_1242700	1195	1289
PKNH_1242800	6662	1195
PKNH_1242900	1313	6662
PKNH_1243000	1560	1313
PKNH_1243100	512	1560
PKNH_1243200	1616	512
PKNH_1243300	1282	1616
PKNH_1243400	1921	1282
PKNH_1243500	5001	1921
PKNH_1243600	1932	5001
PKNH_1243700	1206	1932
PKNH_1243800	1690	1206
PKNH_1243900	771	1690
PKNH_1244000	3516	771
PKNH_1244100	1447	3516
PKNH_1244200	3146	1447
PKNH_1244300	1084	3146
PKNH_1244400	239	1084
PKNH_1244500	2240	239
PKNH_1244600	781	2240
PKNH_1244700	415	781
PKNH_1244800	2468	415
PKNH_1244900	526	2468
PKNH_1245000	1808	526
PKNH_1245100	4676	1808
PKNH_1245200	2236	4676
PKNH_1245300	453	2236
PKNH_1245400	893	453
PKNH_1245500	1183	893
PKNH_1245600	565	1183
PKNH_1245700	3176	565
PKNH_1245800	1444	3176
PKNH_1245900	2394	1444
PKNH_1246000	3081	2394
PKNH_1246100	3362	3081
PKNH_1246200	2310	3362
PKNH_1246300	3745	2310
PKNH_1246400	2095	3745
PKNH_1246500	2200	2095
PKNH_1246600	4335	2200
PKNH_1246700	2589	4335
PKNH_1246800	2757	2589
PKNH_1246900	2857	2757
PKNH_1247000	1334	2857
PKNH_1247100	3983	1334
PKNH_1247200	707	3983
PKNH_1247300	1443	707
PKNH_1247400	5526	1443
PKNH_1247500	2784	5526
PKNH_1247600	2034	2784
PKNH_1247700	2032	2034
PKNH_1247800	4841	2032
PKNH_1247900	3358	4841
PKNH_1248000	3052	3358
PKNH_1248100	1157	3052
PKNH_1248200	997	1157
PKNH_1248300	2114	997
PKNH_1248400	1577	2114
PKNH_1248500	2044	1577
PKNH_1248600	1734	2044
PKNH_1248700	640	1734
PKNH_1248800	1642	640
PKNH_1248900	752	1642
PKNH_1249000	705	752
PKNH_1249100	611	705
PKNH_1249200	1462	611
PKNH_1249300	2969	1462
PKNH_1249400	1929	2969
PKNH_1249500	-953	1929
PKNH_1249550	4744	-953
PKNH_1249600	845	4744
PKNH_1249700	1490	845
PKNH_1249800	869	1490
PKNH_1249900	5573	869
PKNH_1250000	1488	5573
PKNH_1250100	289	1488
PKNH_1250200	1265	289
PKNH_1250300	3212	1265
PKNH_1250400	749	3212
PKNH_1250500	786	749
PKNH_1250600	991	786
PKNH_1250700	1191	991
PKNH_1250800	623	1191
PKNH_1250900	701	623
PKNH_1251000	817	701
PKNH_1251100	1212	817
PKNH_1251200	638	1212
PKNH_1251300	1134	638
PKNH_1251400	537	1134
PKNH_1251500	949	537
PKNH_1251600	3725	949
PKNH_1251700	1149	3725
PKNH_1251800	470	1149
PKNH_1251900	881	470
PKNH_1252000	570	881
PKNH_1252100	1357	570
PKNH_1252200	390	1357
PKNH_1252300	1623	390
PKNH_1252400	3130	1623
PKNH_1252500	1969	3130
PKNH_1252600	736	1969
PKNH_1252700	1944	736
PKNH_1252800	1120	1944
PKNH_1252900	1163	1120
PKNH_1253000	14	1163
PKNH_1253100	704	14
PKNH_1253200	4939	704
PKNH_1253300	4086	4939
PKNH_1253400	1794	4086
PKNH_1253500	1464	1794
PKNH_1253600	2205	1464
