geneid	fiveprime	threeprime	Class
PKA1H1_STAND_090013400	449	2589	NA
PKA1H1_STAND_090013500	1274	449	NA
PKA1H1_STAND_090013600	79	1274	NA
PKA1H1_STAND_090013700	5994	79	NA
PKA1H1_STAND_090014000	4533	5994	NA
PKA1H1_STAND_090014200	1872	4533	NA
PKA1H1_STAND_090014400	2801	1872	NA
PKA1H1_STAND_090014500	679	2801	NA
PKA1H1_STAND_090014600	3080	679	NA
PKA1H1_STAND_090014800	375	3080	NA
PKA1H1_STAND_090014900	10608	375	NA
PKA1H1_STAND_090015100	326	10608	NA
PKA1H1_STAND_090015200	1390	326	NA
PKA1H1_STAND_090015300	1562	1390	NA
PKA1H1_STAND_090015400	543	1562	NA
PKA1H1_STAND_090015500	1203	543	NA
PKA1H1_STAND_090015600	1163	1203	NA
PKA1H1_STAND_090015700	20614	1163	NA
PKA1H1_STAND_090015900	5347	20614	NA
PKA1H1_STAND_090016000	1712	5347	NA
PKA1H1_STAND_090016100	828	1712	NA
PKA1H1_STAND_090016200	1791	828	NA
PKA1H1_STAND_090016300	980	1791	NA
PKA1H1_STAND_090016400	782	980	NA
PKA1H1_STAND_090016500	956	782	NA
PKA1H1_STAND_090016600	1662	956	NA
PKA1H1_STAND_090016700	3159	1662	NA
PKA1H1_STAND_090016800	1542	3159	NA
PKA1H1_STAND_090016900	1099	1542	NA
PKA1H1_STAND_090017000	2083	1099	NA
PKA1H1_STAND_090017100	933	2083	NA
PKA1H1_STAND_090017200	1097	933	NA
PKA1H1_STAND_090017300	3474	1097	NA
PKA1H1_STAND_090017400	161	3474	NA
PKA1H1_STAND_090017500	9095	161	NA
PKA1H1_STAND_090017700	364	9095	NA
PKA1H1_STAND_090017800	3279	364	NA
PKA1H1_STAND_090017900	1004	3279	NA
PKA1H1_STAND_090018000	2825	1004	NA
PKA1H1_STAND_090018100	2278	2825	NA
PKA1H1_STAND_090018200	2319	2278	NA
PKA1H1_STAND_090018300	565	2319	NA
PKA1H1_STAND_090018400	1116	565	NA
PKA1H1_STAND_090018500	25119	1116	NA
PKA1H1_STAND_090018700	18307	25119	NA
PKA1H1_STAND_090019000	1263	18307	NA
PKA1H1_STAND_090019100	8381	1263	NA
PKA1H1_STAND_090019300	1414	8381	NA
PKA1H1_STAND_090019400	84	1414	NA
PKA1H1_STAND_090019500	2713	84	NA
PKA1H1_STAND_090019600	524	2713	NA
PKA1H1_STAND_090019700	1211	524	NA
PKA1H1_STAND_090019800	3629	1211	NA
PKA1H1_STAND_090019900	4008	3629	NA
PKA1H1_STAND_090020000	7055	4008	NA
PKA1H1_STAND_090020200	7337	7055	NA
PKA1H1_STAND_090020400	2339	7337	NA
PKA1H1_STAND_090020500	306	2339	NA
PKA1H1_STAND_090020600	665	306	NA
PKA1H1_STAND_090020700	1160	665	NA
PKA1H1_STAND_090020800	3523	1160	NA
PKA1H1_STAND_090020900	990	3523	NA
PKA1H1_STAND_090021000	1028	990	NA
PKA1H1_STAND_090021100	2514	1028	NA
PKA1H1_STAND_090021200	560	2514	NA
PKA1H1_STAND_090021300	3002	560	NA
PKA1H1_STAND_090021400	696	3002	NA
PKA1H1_STAND_090021500	4865	696	NA
PKA1H1_STAND_090021700	1217	4865	NA
PKA1H1_STAND_090021800	1231	1217	NA
PKA1H1_STAND_090021900	701	1231	NA
PKA1H1_STAND_090022000	152	701	NA
PKA1H1_STAND_090022100	3467	152	NA
PKA1H1_STAND_090022300	1111	3467	NA
PKA1H1_STAND_090022400	2203	1111	NA
PKA1H1_STAND_090022500	1201	2203	NA
PKA1H1_STAND_090022600	844	1201	NA
PKA1H1_STAND_090022700	4263	844	NA
PKA1H1_STAND_090022800	1385	4263	NA
PKA1H1_STAND_090022900	1801	1385	NA
PKA1H1_STAND_090023000	2269	1801	NA
PKA1H1_STAND_090023100	1541	2269	NA
PKA1H1_STAND_090023200	2112	1541	NA
PKA1H1_STAND_090023300	1076	2112	NA
PKA1H1_STAND_090023400	865	1076	NA
PKA1H1_STAND_090023500	5053	865	NA
PKA1H1_STAND_090023700	1334	5053	NA
PKA1H1_STAND_090023800	2247	1334	NA
PKA1H1_STAND_090023900	99	2247	NA
PKA1H1_STAND_090024000	1651	99	NA
PKA1H1_STAND_090024100	6156	1651	NA
PKA1H1_STAND_090024300	8625	6156	NA
PKA1H1_STAND_090024500	177	8625	NA
PKA1H1_STAND_090024600	1626	177	NA
PKA1H1_STAND_090024700	3872	1626	NA
PKA1H1_STAND_090024800	797	3872	NA
PKA1H1_STAND_090024900	7931	797	NA
PKA1H1_STAND_090025000	846	7931	NA
PKA1H1_STAND_090025100	612	846	NA
PKA1H1_STAND_090025200	460	612	NA
PKA1H1_STAND_090025300	1979	460	NA
PKA1H1_STAND_090025400	1540	1979	NA
PKA1H1_STAND_090025500	897	1540	NA
PKA1H1_STAND_090025600	10606	897	sicavarI
PKA1H1_STAND_090025700	9450	10606	NA
PKA1H1_STAND_090025900	91	9450	NA
PKA1H1_STAND_090026000	46976	91	NA
PKA1H1_STAND_090026500	1240	46976	NA
PKA1H1_STAND_090026600	2052	1240	NA
PKA1H1_STAND_090026700	1317	2052	NA
PKA1H1_STAND_090026800	2821	1317	NA
PKA1H1_STAND_090026900	847	2821	NA
PKA1H1_STAND_090027000	1100	847	NA
PKA1H1_STAND_090027100	1585	1100	NA
PKA1H1_STAND_090027200	2332	1585	NA
PKA1H1_STAND_090027300	1007	2332	NA
PKA1H1_STAND_090027400	7673	1007	NA
PKA1H1_STAND_090027600	1915	7673	NA
PKA1H1_STAND_090027700	1447	1915	NA
PKA1H1_STAND_090027800	1406	1447	NA
PKA1H1_STAND_090027900	3874	1406	NA
PKA1H1_STAND_090028000	1584	3874	busco
PKA1H1_STAND_090028100	10325	1584	NA
PKA1H1_STAND_090028300	453	10325	NA
PKA1H1_STAND_090028400	906	453	NA
PKA1H1_STAND_090028500	1032	906	NA
PKA1H1_STAND_090028600	6694	1032	NA
PKA1H1_STAND_090028800	1838	6694	NA
PKA1H1_STAND_090028900	1935	1838	busco
PKA1H1_STAND_090029000	1155	1935	NA
PKA1H1_STAND_090029100	1225	1155	NA
PKA1H1_STAND_090029200	2495	1225	NA
PKA1H1_STAND_090029300	791	2495	NA
PKA1H1_STAND_090029400	1266	791	NA
PKA1H1_STAND_090029500	1427	1266	NA
PKA1H1_STAND_090029600	2670	1427	NA
PKA1H1_STAND_090029700	8482	2670	NA
PKA1H1_STAND_090030000	2339	8482	NA
PKA1H1_STAND_090030100	19105	2339	NA
PKA1H1_STAND_090030300	660	19105	NA
PKA1H1_STAND_090030400	1492	660	busco
PKA1H1_STAND_090030500	2299	1492	NA
PKA1H1_STAND_090030600	2488	2299	NA
PKA1H1_STAND_090030700	791	2488	NA
PKA1H1_STAND_090030800	1292	791	busco
PKA1H1_STAND_090030900	5997	1292	NA
PKA1H1_STAND_090031100	505	5997	NA
PKA1H1_STAND_090031200	937	505	NA
PKA1H1_STAND_090031300	2207	937	NA
PKA1H1_STAND_090031400	2466	2207	NA
PKA1H1_STAND_090031500	2158	2466	NA
PKA1H1_STAND_090031600	432	2158	NA
PKA1H1_STAND_090031700	1539	432	NA
PKA1H1_STAND_090031800	767	1539	busco
PKA1H1_STAND_090031900	1288	767	NA
PKA1H1_STAND_090032000	2219	1288	NA
PKA1H1_STAND_090032100	662	2219	NA
PKA1H1_STAND_090032200	1544	662	NA
PKA1H1_STAND_090032300	1836	1544	NA
PKA1H1_STAND_090032400	1501	1836	NA
PKA1H1_STAND_090032500	8858	1501	NA
PKA1H1_STAND_090032800	1285	8858	NA
PKA1H1_STAND_090032900	1730	1285	NA
PKA1H1_STAND_090033000	997	1730	NA
PKA1H1_STAND_090033100	1233	997	NA
PKA1H1_STAND_090033200	3104	1233	NA
PKA1H1_STAND_090033300	5046	3104	NA
PKA1H1_STAND_090033500	2658	5046	NA
PKA1H1_STAND_090033600	3313	2658	busco
PKA1H1_STAND_090033700	6136	3313	NA
PKA1H1_STAND_090033900	150	6136	NA
PKA1H1_STAND_090034000	2122	150	NA
PKA1H1_STAND_090034100	592	2122	NA
PKA1H1_STAND_090034200	720	592	NA
PKA1H1_STAND_090034300	1521	720	NA
PKA1H1_STAND_090034400	11293	1521	NA
PKA1H1_STAND_090034800	12192	11293	NA
PKA1H1_STAND_090035000	2604	12192	sicavarI
PKA1H1_STAND_090035100	696	2604	NA
PKA1H1_STAND_090035200	1535	696	NA
PKA1H1_STAND_090035300	11834	1535	NA
PKA1H1_STAND_090035600	3150	11834	NA
PKA1H1_STAND_090035700	6320	3150	NA
PKA1H1_STAND_090035900	249	6320	NA
PKA1H1_STAND_090036000	856	249	NA
PKA1H1_STAND_090036100	1904	856	NA
PKA1H1_STAND_090036200	1565	1904	NA
PKA1H1_STAND_090036300	15397	1565	NA
PKA1H1_STAND_090036600	3359	15397	NA
PKA1H1_STAND_090036700	3282	3359	NA
PKA1H1_STAND_090036900	957	3282	NA
PKA1H1_STAND_090037000	9932	957	NA
PKA1H1_STAND_090037200	2220	9932	sicavarI
PKA1H1_STAND_090037300	3124	2220	NA
PKA1H1_STAND_090037400	1919	3124	NA
PKA1H1_STAND_090037500	10001	1919	NA
PKA1H1_STAND_090037700	416	10001	NA
PKA1H1_STAND_090037800	19630	416	NA
PKA1H1_STAND_090038100	1862	19630	NA
PKA1H1_STAND_090038200	1079	1862	busco
PKA1H1_STAND_090038300	1006	1079	NA
PKA1H1_STAND_090038400	2847	1006	NA
PKA1H1_STAND_090038500	1040	2847	NA
PKA1H1_STAND_090038600	2030	1040	NA
PKA1H1_STAND_090038700	985	2030	NA
PKA1H1_STAND_090038800	1309	985	NA
PKA1H1_STAND_090038900	7181	1309	NA
PKA1H1_STAND_090039100	709	7181	NA
PKA1H1_STAND_090039200	1339	709	NA
PKA1H1_STAND_090039300	16463	1339	busco
PKA1H1_STAND_090039600	3056	16463	NA
PKA1H1_STAND_090039700	417	3056	NA
PKA1H1_STAND_090039800	3169	417	NA
PKA1H1_STAND_090039900	15225	3169	NA
PKA1H1_STAND_090040200	11337	15225	NA
PKA1H1_STAND_090040400	2527	11337	NA
PKA1H1_STAND_090040600	1678	2527	NA
PKA1H1_STAND_090040700	1744	1678	NA
PKA1H1_STAND_090040800	1715	1744	NA
PKA1H1_STAND_090040900	1140	1715	NA
PKA1H1_STAND_090041000	768	1140	NA
PKA1H1_STAND_090041100	1198	768	NA
PKA1H1_STAND_090041200	2125	1198	NA
PKA1H1_STAND_090041300	11583	2125	NA
PKA1H1_STAND_090041500	793	11583	NA
PKA1H1_STAND_090041600	376	793	NA
PKA1H1_STAND_090041700	18686	376	NA
PKA1H1_STAND_090041900	1398	18686	NA
PKA1H1_STAND_090042000	31854	1398	NA
PKA1H1_STAND_090042400	1450	31854	NA
PKA1H1_STAND_090042500	15896	1450	NA
PKA1H1_STAND_090042700	536	15896	NA
PKA1H1_STAND_090042800	9221	536	busco
PKA1H1_STAND_090043000	1001	9221	NA
PKA1H1_STAND_090043100	1764	1001	busco
PKA1H1_STAND_090043200	3006	1764	NA
PKA1H1_STAND_090043300	1833	3006	NA
PKA1H1_STAND_090043400	1794	1833	NA
PKA1H1_STAND_090043500	9132	1794	NA
PKA1H1_STAND_090043700	8755	9132	NA
PKA1H1_STAND_090043900	20724	8755	NA
PKA1H1_STAND_090044200	5649	20724	NA
PKA1H1_STAND_090044400	430	5649	NA
PKA1H1_STAND_090044500	468	430	NA
PKA1H1_STAND_090044600	997	468	busco
PKA1H1_STAND_090044700	814	997	NA
PKA1H1_STAND_090044800	3049	814	NA
PKA1H1_STAND_090044900	1241	3049	NA
PKA1H1_STAND_090045000	11368	1241	NA
PKA1H1_STAND_090045200	1811	11368	NA
PKA1H1_STAND_090045300	884	1811	NA
PKA1H1_STAND_090045400	2017	884	NA
PKA1H1_STAND_090045500	1310	2017	NA
PKA1H1_STAND_090045600	10259	1310	NA
PKA1H1_STAND_090045700	1594	10259	sicavarI
PKA1H1_STAND_090045800	1293	1594	NA
PKA1H1_STAND_090045900	2444	1293	NA
PKA1H1_STAND_090046000	1027	2444	NA
PKA1H1_STAND_090046100	11745	1027	NA
PKA1H1_STAND_090046300	880	11745	NA
PKA1H1_STAND_090046400	2413	880	NA
PKA1H1_STAND_090046500	4499	2413	busco
PKA1H1_STAND_090046700	670	4499	NA
PKA1H1_STAND_090046800	5145	670	NA
PKA1H1_STAND_090047000	1288	5145	NA
PKA1H1_STAND_090047100	623	1288	busco
PKA1H1_STAND_090047200	545	623	NA
PKA1H1_STAND_090047300	916	545	NA
PKA1H1_STAND_090047400	8763	916	NA
PKA1H1_STAND_090047600	1973	8763	NA
PKA1H1_STAND_090047700	588	1973	NA
PKA1H1_STAND_090047800	1361	588	NA
PKA1H1_STAND_090047900	41	1361	sicavarI
PKA1H1_STAND_090048000	4323	41	sicavarI
PKA1H1_STAND_090048100	1841	4323	NA
PKA1H1_STAND_090048200	1625	1841	NA
PKA1H1_STAND_090048300	2342	1625	NA
PKA1H1_STAND_090048400	4863	2342	NA
PKA1H1_STAND_090048500	834	4863	NA
PKA1H1_STAND_090048600	3599	834	NA
PKA1H1_STAND_090048700	4480	3599	NA
PKA1H1_STAND_090048900	4947	4480	NA
PKA1H1_STAND_090049100	357	4947	NA
PKA1H1_STAND_090049200	1275	357	busco
PKA1H1_STAND_090049300	596	1275	NA
PKA1H1_STAND_090049400	4720	596	NA
PKA1H1_STAND_090049600	7468	4720	NA
PKA1H1_STAND_090049800	1324	7468	NA
PKA1H1_STAND_090049900	2689	1324	NA
PKA1H1_STAND_090050000	1042	2689	NA
PKA1H1_STAND_090050100	4114	1042	NA
PKA1H1_STAND_090050200	22913	4114	NA
PKA1H1_STAND_090050500	1285	22913	NA
PKA1H1_STAND_090050600	942	1285	NA
PKA1H1_STAND_090050700	867	942	NA
PKA1H1_STAND_090050800	1551	867	NA
PKA1H1_STAND_090050900	1469	1551	NA
PKA1H1_STAND_090051000	1427	1469	NA
PKA1H1_STAND_090051100	1868	1427	NA
PKA1H1_STAND_090051200	1927	1868	NA
PKA1H1_STAND_090051300	5313	1927	NA
PKA1H1_STAND_090051400	0	5313	NA
PKA1H1_STAND_100005000	3704	0	sicavarI
PKA1H1_STAND_100005100	5800	3704	sicavarI
PKA1H1_STAND_100005200	2648	5800	NA
PKA1H1_STAND_100005300	1699	2648	NA
PKA1H1_STAND_100005400	946	1699	NA
PKA1H1_STAND_100005500	4239	946	KIR
PKA1H1_STAND_100005600	412	4239	NA
PKA1H1_STAND_100005700	8905	412	NA
PKA1H1_STAND_100005900	800	8905	NA
PKA1H1_STAND_100006000	10063	800	NA
PKA1H1_STAND_100006200	1492	10063	NA
PKA1H1_STAND_100006300	534	1492	NA
PKA1H1_STAND_100006400	455	534	NA
PKA1H1_STAND_100006500	180	455	NA
PKA1H1_STAND_100006600	944	180	NA
PKA1H1_STAND_100006700	81	944	NA
PKA1H1_STAND_100006800	869	81	NA
PKA1H1_STAND_100006900	7033	869	NA
PKA1H1_STAND_100007100	1431	7033	NA
PKA1H1_STAND_100007200	6651	1431	NA
PKA1H1_STAND_100007300	20504	6651	sicavarI
PKA1H1_STAND_100007600	3566	20504	KIR
PKA1H1_STAND_100007700	14020	3566	NA
PKA1H1_STAND_100008000	897	14020	NA
PKA1H1_STAND_100008100	1746	897	busco
PKA1H1_STAND_100008200	2159	1746	NA
PKA1H1_STAND_100008300	1203	2159	NA
PKA1H1_STAND_100008400	1724	1203	NA
PKA1H1_STAND_100008500	1104	1724	NA
PKA1H1_STAND_100008600	2136	1104	NA
PKA1H1_STAND_100008700	1374	2136	NA
PKA1H1_STAND_100008800	1164	1374	NA
PKA1H1_STAND_100008900	236	1164	NA
PKA1H1_STAND_100009000	1348	236	NA
PKA1H1_STAND_100009100	3492	1348	NA
PKA1H1_STAND_100009200	1631	3492	NA
PKA1H1_STAND_100009300	1659	1631	busco
PKA1H1_STAND_100009400	1308	1659	NA
PKA1H1_STAND_100009500	431	1308	NA
PKA1H1_STAND_100009600	2795	431	NA
PKA1H1_STAND_100009700	1385	2795	NA
PKA1H1_STAND_100009800	1787	1385	NA
PKA1H1_STAND_100009900	761	1787	NA
PKA1H1_STAND_100010000	2342	761	NA
PKA1H1_STAND_100010100	2980	2342	NA
PKA1H1_STAND_100010200	1690	2980	NA
PKA1H1_STAND_100010300	1816	1690	busco
PKA1H1_STAND_100010400	1652	1816	NA
PKA1H1_STAND_100010500	678	1652	NA
PKA1H1_STAND_100010600	1949	678	NA
PKA1H1_STAND_100010700	1405	1949	NA
PKA1H1_STAND_100010800	5659	1405	NA
PKA1H1_STAND_100010900	1140	5659	sicavarI
PKA1H1_STAND_100011000	8495	1140	NA
PKA1H1_STAND_100011200	1820	8495	NA
PKA1H1_STAND_100011300	2324	1820	busco
PKA1H1_STAND_100011400	1169	2324	NA
PKA1H1_STAND_100011500	3483	1169	NA
PKA1H1_STAND_100011700	1452	3483	NA
PKA1H1_STAND_100011800	1774	1452	NA
PKA1H1_STAND_100011900	1053	1774	NA
PKA1H1_STAND_100012000	7261	1053	NA
PKA1H1_STAND_100012200	4222	7261	NA
PKA1H1_STAND_100012300	1401	4222	NA
PKA1H1_STAND_100012400	2156	1401	NA
PKA1H1_STAND_100012500	4396	2156	NA
PKA1H1_STAND_100012600	8422	4396	NA
PKA1H1_STAND_100012700	5413	8422	NA
PKA1H1_STAND_100012900	2150	5413	NA
PKA1H1_STAND_100013000	1205	2150	NA
PKA1H1_STAND_100013100	1396	1205	NA
PKA1H1_STAND_100013200	2220	1396	NA
PKA1H1_STAND_100013300	1382	2220	NA
PKA1H1_STAND_100013400	1638	1382	NA
PKA1H1_STAND_100013500	6834	1638	NA
PKA1H1_STAND_100013700	5459	6834	NA
PKA1H1_STAND_100013800	1817	5459	NA
PKA1H1_STAND_100013900	5054	1817	NA
PKA1H1_STAND_100014000	1178	5054	NA
PKA1H1_STAND_100014100	661	1178	NA
PKA1H1_STAND_100014200	923	661	NA
PKA1H1_STAND_100014300	2773	923	NA
PKA1H1_STAND_100014400	483	2773	NA
PKA1H1_STAND_100014500	1510	483	NA
PKA1H1_STAND_100014600	1503	1510	NA
PKA1H1_STAND_100014700	13698	1503	NA
PKA1H1_STAND_100014900	282	13698	busco
PKA1H1_STAND_100015000	1256	282	NA
PKA1H1_STAND_100015100	2113	1256	NA
PKA1H1_STAND_100015200	34295	2113	NA
PKA1H1_STAND_100015500	1851	34295	NA
PKA1H1_STAND_100015600	481	1851	NA
PKA1H1_STAND_100015700	990	481	NA
PKA1H1_STAND_100015800	972	990	NA
PKA1H1_STAND_100015900	1047	972	NA
PKA1H1_STAND_100016000	2212	1047	NA
PKA1H1_STAND_100016100	421	2212	NA
PKA1H1_STAND_100016200	731	421	NA
PKA1H1_STAND_100016300	6607	731	NA
PKA1H1_STAND_100016500	1513	6607	NA
PKA1H1_STAND_100016600	1118	1513	NA
PKA1H1_STAND_100016700	809	1118	NA
PKA1H1_STAND_100016800	1476	809	busco
PKA1H1_STAND_100016900	2047	1476	NA
PKA1H1_STAND_100017000	1079	2047	NA
PKA1H1_STAND_100017100	549	1079	NA
PKA1H1_STAND_100017200	5752	549	KIR
PKA1H1_STAND_100017400	1061	5752	NA
PKA1H1_STAND_100017500	704	1061	NA
PKA1H1_STAND_100017600	1495	704	NA
PKA1H1_STAND_100017700	1393	1495	NA
PKA1H1_STAND_100017800	2493	1393	NA
PKA1H1_STAND_100017900	1615	2493	NA
PKA1H1_STAND_100018000	4153	1615	NA
PKA1H1_STAND_100018100	2503	4153	NA
PKA1H1_STAND_100018200	2773	2503	NA
PKA1H1_STAND_100018300	14134	2773	NA
PKA1H1_STAND_100018500	5985	14134	busco
PKA1H1_STAND_100018700	723	5985	NA
PKA1H1_STAND_100018800	41138	723	NA
PKA1H1_STAND_100019400	2147	41138	NA
PKA1H1_STAND_100019500	1206	2147	NA
PKA1H1_STAND_100019600	1309	1206	NA
PKA1H1_STAND_100019700	3005	1309	NA
PKA1H1_STAND_100019800	908	3005	NA
PKA1H1_STAND_100019900	1125	908	NA
PKA1H1_STAND_100020000	1067	1125	NA
PKA1H1_STAND_100020100	5473	1067	NA
PKA1H1_STAND_100020300	10111	5473	NA
PKA1H1_STAND_100020600	485	10111	NA
PKA1H1_STAND_100020700	2560	485	busco
PKA1H1_STAND_100020800	1506	2560	NA
PKA1H1_STAND_100020900	9804	1506	NA
PKA1H1_STAND_100021100	4503	9804	NA
PKA1H1_STAND_100021300	913	4503	NA
PKA1H1_STAND_100021400	2055	913	NA
PKA1H1_STAND_100021500	6226	2055	NA
PKA1H1_STAND_100021600	1305	6226	NA
PKA1H1_STAND_100021700	2898	1305	NA
PKA1H1_STAND_100021800	746	2898	NA
PKA1H1_STAND_100021900	1551	746	NA
PKA1H1_STAND_100022000	4872	1551	busco
PKA1H1_STAND_100022200	6424	4872	NA
PKA1H1_STAND_100022400	1364	6424	NA
PKA1H1_STAND_100022500	3376	1364	NA
PKA1H1_STAND_100022600	1331	3376	NA
PKA1H1_STAND_100022700	2498	1331	NA
PKA1H1_STAND_100022800	312	2498	NA
PKA1H1_STAND_100022900	27834	312	NA
PKA1H1_STAND_100023300	973	27834	NA
PKA1H1_STAND_100023400	11716	973	NA
PKA1H1_STAND_100023700	706	11716	NA
PKA1H1_STAND_100023800	1089	706	NA
PKA1H1_STAND_100023900	13431	1089	NA
PKA1H1_STAND_100024300	129	13431	NA
PKA1H1_STAND_100024400	1368	129	NA
PKA1H1_STAND_100024500	1004	1368	NA
PKA1H1_STAND_100024600	2858	1004	NA
PKA1H1_STAND_100024700	790	2858	NA
PKA1H1_STAND_100024800	1253	790	NA
PKA1H1_STAND_100024900	1134	1253	NA
PKA1H1_STAND_100025000	931	1134	NA
PKA1H1_STAND_100025100	7348	931	NA
PKA1H1_STAND_100025200	590	7348	NA
PKA1H1_STAND_100025300	818	590	NA
PKA1H1_STAND_100025400	5561	818	NA
PKA1H1_STAND_100025600	1012	5561	NA
PKA1H1_STAND_100025700	5438	1012	NA
PKA1H1_STAND_100025900	993	5438	NA
PKA1H1_STAND_100026000	2064	993	NA
PKA1H1_STAND_100026100	8094	2064	NA
PKA1H1_STAND_100026300	2980	8094	sicavarI
PKA1H1_STAND_100026400	10477	2980	sicavarI
PKA1H1_STAND_100026800	110	10477	NA
PKA1H1_STAND_100026900	900	110	NA
PKA1H1_STAND_100027000	2423	900	NA
PKA1H1_STAND_100027100	593	2423	NA
PKA1H1_STAND_100027200	1921	593	NA
PKA1H1_STAND_100027300	36650	1921	NA
PKA1H1_STAND_100027500	2899	36650	NA
PKA1H1_STAND_100027600	847	2899	NA
PKA1H1_STAND_100027700	1729	847	NA
PKA1H1_STAND_100027800	1339	1729	NA
PKA1H1_STAND_100027900	2941	1339	NA
PKA1H1_STAND_100028000	9723	2941	NA
PKA1H1_STAND_100028200	3657	9723	NA
PKA1H1_STAND_100028300	315	3657	NA
PKA1H1_STAND_100028400	2153	315	NA
PKA1H1_STAND_100028500	989	2153	NA
PKA1H1_STAND_100028600	7263	989	NA
PKA1H1_STAND_100028700	4648	7263	NA
PKA1H1_STAND_100028900	8114	4648	NA
PKA1H1_STAND_100029100	134	8114	NA
PKA1H1_STAND_100029200	501	134	NA
PKA1H1_STAND_100029300	1070	501	NA
PKA1H1_STAND_100029400	1149	1070	NA
PKA1H1_STAND_100029500	354	1149	NA
PKA1H1_STAND_100029600	8074	354	NA
PKA1H1_STAND_100029800	679	8074	NA
PKA1H1_STAND_100029900	2595	679	NA
PKA1H1_STAND_100030000	1282	2595	NA
PKA1H1_STAND_100030100	1911	1282	NA
PKA1H1_STAND_100030200	7672	1911	NA
PKA1H1_STAND_100030400	1481	7672	NA
PKA1H1_STAND_100030500	4385	1481	NA
PKA1H1_STAND_100030600	7938	4385	NA
PKA1H1_STAND_100030800	109	7938	NA
PKA1H1_STAND_100030900	925	109	NA
PKA1H1_STAND_100031000	3795	925	NA
PKA1H1_STAND_100031100	882	3795	NA
PKA1H1_STAND_100031200	3634	882	NA
PKA1H1_STAND_100031300	993	3634	NA
PKA1H1_STAND_100031400	5834	993	NA
PKA1H1_STAND_100031600	2308	5834	NA
PKA1H1_STAND_100031700	990	2308	NA
PKA1H1_STAND_100031800	3933	990	NA
PKA1H1_STAND_100032000	1158	3933	NA
PKA1H1_STAND_100032100	1372	1158	NA
PKA1H1_STAND_100032200	13006	1372	NA
PKA1H1_STAND_100032400	280	13006	NA
PKA1H1_STAND_100032500	114	280	NA
PKA1H1_STAND_100032600	1223	114	NA
PKA1H1_STAND_100032700	415	1223	busco
PKA1H1_STAND_100032800	519	415	NA
PKA1H1_STAND_100032900	1979	519	NA
PKA1H1_STAND_100033000	1727	1979	busco
PKA1H1_STAND_100033100	851	1727	NA
PKA1H1_STAND_100033200	2445	851	NA
PKA1H1_STAND_100033300	1472	2445	NA
PKA1H1_STAND_100033400	425	1472	NA
PKA1H1_STAND_100033500	2184	425	NA
PKA1H1_STAND_100033600	19108	2184	NA
PKA1H1_STAND_100033900	16846	19108	NA
PKA1H1_STAND_100034100	2028	16846	NA
PKA1H1_STAND_100034200	1001	2028	NA
PKA1H1_STAND_100034300	1081	1001	NA
PKA1H1_STAND_100034400	2977	1081	NA
PKA1H1_STAND_100034600	1897	2977	NA
PKA1H1_STAND_100034700	8897	1897	NA
PKA1H1_STAND_100034900	1632	8897	NA
PKA1H1_STAND_100035000	1250	1632	busco
PKA1H1_STAND_100035100	1182	1250	NA
PKA1H1_STAND_100035200	6000	1182	sicavarI
PKA1H1_STAND_100035300	1417	6000	NA
PKA1H1_STAND_100035400	5642	1417	NA
PKA1H1_STAND_100035500	2110	5642	NA
PKA1H1_STAND_100035600	1609	2110	NA
PKA1H1_STAND_100035700	1873	1609	NA
PKA1H1_STAND_100035800	1652	1873	NA
PKA1H1_STAND_100035900	2239	1652	NA
PKA1H1_STAND_100036000	657	2239	NA
PKA1H1_STAND_100036100	1300	657	NA
PKA1H1_STAND_100036200	629	1300	NA
PKA1H1_STAND_100036300	1095	629	NA
PKA1H1_STAND_100036400	822	1095	NA
PKA1H1_STAND_100036500	209	822	NA
PKA1H1_STAND_100036600	3193	209	NA
PKA1H1_STAND_100036700	4774	3193	NA
PKA1H1_STAND_100036900	1684	4774	NA
PKA1H1_STAND_100037000	5710	1684	NA
PKA1H1_STAND_100037200	387	5710	NA
PKA1H1_STAND_100037300	3082	387	NA
PKA1H1_STAND_100037400	2213	3082	NA
PKA1H1_STAND_100037500	3156	2213	NA
PKA1H1_STAND_100037600	3750	3156	NA
PKA1H1_STAND_100037700	3654	3750	NA
PKA1H1_STAND_100037800	8817	3654	NA
PKA1H1_STAND_100038000	0	8817	NA
PKA1H1_STAND_110005000	3846	0	NA
PKA1H1_STAND_110005100	5919	3846	sicavarII
PKA1H1_STAND_110005200	2225	5919	NA
PKA1H1_STAND_110005300	2631	2225	NA
PKA1H1_STAND_110005400	4383	2631	NA
PKA1H1_STAND_110005500	3756	4383	NA
PKA1H1_STAND_110005600	4478	3756	NA
PKA1H1_STAND_110005700	2220	4478	NA
PKA1H1_STAND_110005800	4405	2220	NA
PKA1H1_STAND_110005900	479	4405	NA
PKA1H1_STAND_110006000	1529	479	NA
PKA1H1_STAND_110006100	842	1529	NA
PKA1H1_STAND_110006200	991	842	NA
PKA1H1_STAND_110006300	1875	991	NA
PKA1H1_STAND_110006400	1211	1875	busco
PKA1H1_STAND_110006500	1073	1211	NA
PKA1H1_STAND_110006600	1963	1073	NA
PKA1H1_STAND_110006700	1135	1963	NA
PKA1H1_STAND_110006800	644	1135	NA
PKA1H1_STAND_110006900	1637	644	NA
PKA1H1_STAND_110007000	770	1637	NA
PKA1H1_STAND_110007100	1896	770	NA
PKA1H1_STAND_110007200	2773	1896	NA
